ID	MDHFO10	MDHFO11	MDHFO12	MDHFO13	MDHFO14	MDHFO15	MDHFO16	MDHFO17	MDHFO18	MDHFO19	MDHFO1	MDHFO20	MDHFO21	MDHFO22	MDHFO23	MDHFO24	MDHFO25	MDHFO26	MDHFO27	MDHFO28	MDHFO29	MDHFO2	MDHFO30	MDHFO3	MDHFO4	MDHFO5	MDHFO6	MDHFO7	MDHFO8	MDHFO9	MDHFS10-2	MDHFS1-1	MDHFS13-2	MDHFS14-1	MDHFS15-1	MDHFS17-1	MDHFS18-1	MDHFS19-1	MDHFS20-1	MDHFS21-1	MDHFS2-1	MDHFS22-1	MDHFS23-1	MDHFS24-1	MDHFS25-1	MDHFS26-1	MDHFS29-1	MDHFS30-1	MDHFS31-1	MDHFS3-1	MDHFS32-1	MDHFS33-1	MDHFS34-1	MDHFS35-1	MDHFS4-1	MDHFS5-1	MDHFS6-1	MDHFS7-1	MDHFS8-1	MDHFS9-1	MDHFT10-1	MDHFT1-1	MDHFT14-1	MDHFT15-1	MDHFT16-1	MDHFT17-1	MDHFT18-1	MDHFT19-1	MDHFT20-1	MDHFT21-1	MDHFT2-1	MDHFT23-1	MDHFT24-1	MDHFT25-2	MDHFT26-2	MDHFT27-1	MDHFT29-1	MDHFT30-1	MDHFT31-1	MDHFT3-1	MDHFT32-1	MDHFT33-1	MDHFT34-1	MDHFT35-2	MDHFT4-1	MDHFT6-1	MDHFT7-1	MDHFT8-1
d__Bacteria;p__Deferribacterota;c__Deferribacteres;o__Deferribacterales;f__Mucispirillaceae;g__;s__	3.34751418147211e-05	2.15214627332354e-05	3.249509898056e-05	1.49842319247981e-05	1.50407377300955e-05	2.04587481805769e-05	0.000127219872808743	2.18529352002067e-05	1.19567536478945e-05	1.54700420996164e-05	2.44769246836485e-05	1.85452058600045e-05	7.91894362526446e-06	1.58906755830031e-05	2.45105869353881e-05	1.73497911554451e-05	1.27791252816863e-05	1.29387797365506e-05	2.31547544895325e-05	1.34745517375409e-05	1.08221373042428e-05	2.72783801102538e-05	1.76904464338276e-05	3.15749385471022e-05	3.50959000863457e-05	1.48122529280655e-05	1.37125957538991e-05	2.42713633732387e-05	4.30183643080923e-05	1.80452474530515e-05	0.00130999993630899	4.73755470913429e-05	0.0009389456558133	0.000780693866888145	0.00174876254713527	0.000467512458903247	0.000166776513585681	0.000179214434994474	0.00132029529415374	0.00136967091463264	9.48179114390184e-05	0.00313033083482258	5.81875509421055e-05	5.12332870343284e-05	0.00110554029086706	0.00102601194969143	0.00118835002757672	9.50134053553399e-05	0.000120933418932018	0.00031259263632049	0.000118214859329538	0.000356251521967107	5.69545343161558e-05	0.00104542395661435	0.00174217871919807	0.000902287277586969	1.9202784797121e-05	3.93243179300428e-05	3.26421930442701e-05	0.000208645740279375	0.00266625051925667	0.000672852481085543	0.000247166108957507	0.000929064565507099	0.000858669331851072	0.000102810118439269	0.00265686648143716	0.000139723869965599	0.000190610485860196	0.000249847912496005	6.22776426221723e-05	0.000183554074536549	0.000665501447939153	0.000100076685859318	0.000646238162565844	0.000222143065696321	0.000986678679068343	6.62903269244367e-05	0.00023944607593659	0.000441255133416674	0.00094949625066202	0.000641950666384316	0.000269393602542908	0.000193779553139073	0.00136679493528548	0.000594973326110273	0.00154593213277469	0.00234856894345942
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Duncaniella;s__	5.89550582307236e-05	0.00164537790613552	0.000570446631925073	0.000243749538861482	0.000524768297346796	8.08367271037474e-05	7.51031061259454e-05	0.00112659054727471	7.05368471387324e-05	0.00477736001768675	0.000582745675432601	0.0139525228321539	0.000389895459059257	0.00306961079346708	0.0151107726336867	0.0025366372436463	0.000273148170454312	4.90645500362026e-05	0.0047713149848443	7.23027919982895e-05	0.0096468043067872	0.00164497379587275	0.00493492795030098	0.000197996578350494	0.000104097701115081	0.00860730348695766	0.000881787441868478	0.000366177566142425	0.00312087926228509	0.0139184543253186	3.13421020273086e-05	5.93673481548663e-05	2.99233242926465e-05	3.64997488776205e-05	3.39378327659263e-05	3.47724984860664e-05	2.94052120486279e-05	2.57211648469305e-05	2.64529341773832e-05	2.38196958317491e-05	3.48799665187963e-05	3.03914070720557e-05	2.62740453429661e-05	2.91468236118068e-05	3.92207813426742e-05	3.80995076493049e-05	3.73999277140295e-05	4.65869818417314e-05	3.71969745121683e-05	3.83686285639774e-05	2.95033606879633e-05	3.91882332081269e-05	4.9518993647462e-05	4.3166490775849e-05	5.51206663502597e-05	3.18575133210207e-05	3.80707013277431e-05	3.58908658904637e-05	2.97965137437417e-05	3.12041123621759e-05	2.64428203341528e-05	2.89691593816027e-05	3.52283128296334e-05	2.31240123222842e-05	2.31487354962917e-05	2.47561945724625e-05	3.06600830519607e-05	2.68010774497127e-05	2.62024193800412e-05	2.62703787928893e-05	2.60720009502079e-05	2.43841225678434e-05	2.69320358570735e-05	2.28621594221009e-05	2.0219662605721e-05	2.33376543323067e-05	2.41541551935326e-05	2.52030776494178e-05	2.41843251616007e-05	1.94381882787884e-05	3.03091703492932e-05	2.43290474299509e-05	2.31576277798797e-05	3.34700667092863e-05	3.62197617481716e-05	2.40761263964521e-05	2.53195018775485e-05	2.26990829484975e-05
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Emergencia;s__	0.000123029246692256	0.000146280682710783	0.000140123810907243	0.000269987158500049	0.000535536134714949	0.000907806843188832	6.23265351003092e-05	6.19207114307163e-05	0.00254524473849234	0.000105931238160662	0.00067280206520151	0.000701524402161213	0.000424601236368138	0.00139002345536426	0.000147022904433529	0.000134772351394516	0.000130671079059859	0.000220170063003175	0.000101263131242636	0.000225149083572375	0.000614797825761897	0.000234437019817401	0.000281750587288464	0.000222766660101625	0.000120746183681268	0.000123096720234734	0.00375726070194262	0.000113243992698716	0.000295147343921642	0.000547494222243207	7.16484675462439e-05	0.000107509640486295	5.62199764272137e-05	5.20013794880724e-05	6.52008092039369e-05	6.50845206690872e-05	5.18077163064452e-05	7.14733685743988e-05	6.08367096023034e-05	6.75837476841034e-05	5.13586049282646e-05	8.07951297090359e-05	5.81560242007954e-05	5.70754748768613e-05	6.63549099442281e-05	7.09609717612325e-05	6.38333935198236e-05	7.16414283888688e-05	5.98265600822754e-05	5.49366937391033e-05	5.58822904947482e-05	8.67686431265246e-05	6.86834805507468e-05	0.000106004633289922	0.000111318579703616	4.74309476833905e-05	7.74370933327614e-05	5.56972749410997e-05	4.70402748142971e-05	5.31401272284418e-05	4.86411299770344e-05	4.11038742979694e-05	4.08398131695632e-05	5.04276964773106e-05	5.25713259248258e-05	5.08139227292938e-05	6.73659800420319e-05	8.26855534575926e-05	6.57473314506222e-05	5.72044952780965e-05	6.43373452395799e-05	6.27838308415385e-05	6.26614982182913e-05	4.24907340434487e-05	4.48115122514092e-05	5.6713377007328e-05	4.71887178654289e-05	5.66832186074302e-05	6.36322787579854e-05	4.26863722304044e-05	0.000106680302920409	5.3305662407338e-05	5.32153010547874e-05	6.54659231307257e-05	5.91813723909279e-05	4.08079189902176e-05	4.90424469809385e-05	4.39975969421002e-05
d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__CETP13;s__	4.66245634109309e-05	3.35309834706898e-05	4.90198597888971e-05	2.4731508381513e-05	2.94974367828894e-05	2.51660235989369e-05	0.000184404289135071	4.15751858356318e-05	1.90005973875144e-05	3.62637698799157e-05	3.66696958422405e-05	3.24247010947859e-05	1.13793590048332e-05	3.27253822965484e-05	3.31617430071188e-05	3.01503061620345e-05	2.31980074356292e-05	1.89655850605558e-05	2.927742796362e-05	2.85101072010237e-05	1.75547093310904e-05	3.5047993119427e-05	8.07729041577144e-05	7.71764244306394e-05	3.4138887218171e-05	1.82619396324709e-05	2.94005873032987e-05	3.66941685434641e-05	5.86195184457772e-05	2.15691967189382e-05	0.00102392283493568	0.00011880518790167	0.000823348929364659	9.36366184680852e-05	0.000366034192786211	0.000603036675331717	0.000676694166399749	0.000441451236789465	0.000461959585804526	0.00106060718270722	0.00080071273730612	0.000817032943339191	0.00184989542977973	0.00151038426455781	0.00650159596189698	0.00023386498979825	0.00166287979014291	0.000791986070545838	0.00148252871926676	0.000747279894672782	0.000650067732090864	0.000449893341048364	0.0016826768855323	0.000332092203779792	8.88268810912526e-05	0.00016925306550545	0.0018418378864241	0.00181788706639487	0.000104757380320453	0.0014942401585799	0.0021559207491213	0.00307158040151747	0.00159056513589203	0.00239967058833932	0.000516640495870371	0.00124180938387434	0.00215571299194415	0.00101373977023288	0.00144306034620387	0.00246562116979363	0.00179994026931666	0.00191806306367699	0.00159414717286379	0.00375353972593773	0.00055509675149475	0.00169034670041806	0.00013661795595889	0.0033397983809534	0.00440425702763551	0.000263802106544984	0.00122997236039607	0.00423887467795437	0.000968355800789578	0.00130124974366858	0.00408011785120758	0.00238439147073365	0.00251411361503427	0.00443028809665479
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA3818;s__	0.000168414632870966	6.84292590325633e-05	9.71721375950226e-05	7.0883945904157e-05	3.35314331738408e-05	4.10530170953846e-05	3.47146439405127e-05	5.06935291728004e-05	4.69566760813181e-05	7.81989216037751e-05	0.000181104274722906	4.91536498186322e-05	4.7029937974037e-05	4.3277804997021e-05	6.42484611293222e-05	7.28080201041495e-05	3.04331716737633e-05	2.70517751611122e-05	8.34020763207365e-05	2.37125131233036e-05	3.871123956447e-05	0.000104317477363506	6.9793160852017e-05	0.000283017535676917	5.19953640690912e-05	5.95498136639605e-05	7.04099660759391e-05	0.00076813166756119	8.78154599377895e-05	6.89122725532783e-05	0.000529381998999712	0.000594197940790556	0.000279150200245581	0.000361294175594497	0.000516550023767591	0.000492471569459652	0.000632515169210682	0.000364503020231869	0.000381632516429253	0.000295569945752374	0.000279401627796304	0.000406451574161952	0.000436057071218265	0.000334150609381089	0.000306513918587646	0.000458468989563017	0.000503138856353474	0.000390484354582153	0.000250423352502387	0.000478959978688032	0.000331059900691545	0.000625106277349246	0.000993916768808959	0.000392287834671239	0.000741532834376134	0.000418475433367707	0.000416063987501612	0.000238930582123138	0.000231299360606047	0.000233675055421741	0.000429159941841277	0.00056142484814024	0.000219165678406359	0.000171901441516153	0.000285468037650941	0.000321952614915802	0.000333560126893024	0.000669963761108177	0.000353808824198673	0.000346362070668843	0.000358422666523403	0.000322000771157208	0.000356976486584649	0.000273814813178314	0.000261081296082511	0.000436050234804003	0.000298800038649809	0.000464182745480836	0.000219735875537603	0.000228035507039917	0.000379036578657548	0.000335281024714899	0.000308677090873018	0.000463807009914826	0.000378695732335075	0.000248334765148518	0.000262847549883177	0.000256953223045078
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__	0.000306541401533131	0.00022004785421013	0.000178634377938807	0.00019355779891287	0.00235998145532257	0.000333912624599003	4.81905929121494e-05	0.00768508901698626	0.000253728841227384	0.000187215528690449	0.0192015232893338	0.00338151697018135	0.014540863672151	0.00482557094808207	0.000575678905953855	0.000243789781998498	0.0093975661034146	0.000151816541437811	0.141047143267167	0.00174011785195145	0.013616173392088	0.000423681887972912	0.0383643695386262	0.000394748893930274	0.000219890202993992	0.002428258280127	0.00134739823138428	0.000277615036780664	0.0150826979699594	0.00251515126059275	0.000100983284669213	0.000184520253653205	8.30765349411255e-05	0.000127969015821948	9.92235279998623e-05	8.51081601479064e-05	8.993805305042e-05	8.9625574013524e-05	9.86533318743304e-05	8.84846188388304e-05	8.84109716994138e-05	7.73042991945247e-05	7.40306097642415e-05	8.94613473006967e-05	0.000117487650297196	0.000110948732864756	0.00010600829080731	0.000126130269390051	0.000102225424278868	8.94781904646101e-05	9.15229265162693e-05	0.00010420176467206	0.000121278657087524	0.000121036213375997	0.000141436033644525	0.000110334404802241	0.000131235601152895	8.69892850291622e-05	8.47399930307828e-05	8.93873499897181e-05	8.91714494168414e-05	7.55662454851163e-05	6.76709154908887e-05	7.74525437425308e-05	7.92326646831268e-05	8.36811534603079e-05	9.69302222172954e-05	0.000104844831821049	9.37149872544894e-05	8.70973535256819e-05	8.85769451356157e-05	9.1343647589545e-05	8.26651649828041e-05	8.51108600023102e-05	7.32069782844613e-05	8.51225676797759e-05	6.34999417894123e-05	9.61475007078408e-05	7.9581060907605e-05	7.14629477350029e-05	0.000107666903376631	8.86776797475568e-05	8.26743764494188e-05	0.000109570294575398	8.31313141856023e-05	7.87149601075941e-05	9.31509886219336e-05	6.79827824442431e-05
d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__Victivallaceae;g__UBA1784;s__	0.000469043489956426	0.00030411543179513	0.000536244578073436	0.000244842263036721	0.000181494615980992	0.000286441153866974	0.000482326216891078	0.000329171445419666	0.000218009059111103	0.000216631872624393	0.000421508629640526	0.000413240790133823	0.000180556070143163	0.000214653150689924	0.000278820003363724	0.00031722412176386	0.000159901241988441	0.000146872416483981	0.0004913753129239	0.000181770122151344	0.000151638997983462	0.000456168654245406	0.00024204665787839	0.000500038878070598	0.000316628204584309	0.000257325964628698	0.000227026497016366	0.000338446676737424	0.0005833732564471	0.000332046364099458	0.022941664784096	0.000958159647515179	0.00672103705140301	0.00855089251029302	0.0071131676895257	0.0052491259871145	0.00542155128507077	0.00701158559619343	0.01246648542432	0.0148588847802331	0.00395537357743318	0.00559736767341989	0.0124248292891318	0.00815104268771458	0.0119797132762688	0.0133988937613346	0.00620270799091397	0.00556122545493423	0.00509673935537433	0.00700706686071514	0.00629930392728379	0.00755884362579325	0.00665052575258347	0.00755166572688971	0.00364332144608493	0.00116863244016682	0.000745386385564666	0.0151239827582861	0.00647308753986621	0.00452531277378176	0.0108739219716691	0.0160921998018016	0.0128138902069577	0.0212677264487464	0.0218201629311777	0.00753484464232436	0.00975335419261095	0.00692866923664343	0.0097719582320114	0.00620360659844716	0.0143417749289793	0.014420114110943	0.00960263137754705	0.0113012245024642	0.0108037410163445	0.0133900673008685	0.00477154323663964	0.007846315516887	0.0100753614101771	0.00770527901896669	0.00823033477103267	0.0135733754723512	0.0103255110623907	0.0130491168050308	0.00875204941913112	0.0160523785166261	0.0134687302726034	0.0112603736894643
d__Bacteria;p__Desulfobacterota_A;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Mailhella;s__	0.000872984781827814	2.56189948513603e-05	0.000318869503906392	2.7663053286669e-05	1.71341145552146e-05	3.05271450877961e-05	0.0019984636958776	2.40202409366383e-05	3.40656179727084e-05	0.000350048512827152	0.00798002544002881	3.61733412754618e-05	2.15305352145299e-05	3.12465359087211e-05	4.91582815724079e-05	2.30412512380052e-05	2.34835913132437e-05	2.40338190554567e-05	0.00012056910973187	0.00232689310781266	1.63789434373994e-05	0.00289680255521742	3.81539750036636e-05	4.64887923195091e-05	0.00424505031979372	0.000605686080370396	0.00290184023481501	0.00306676732357425	0.00203847492071353	5.0184026734914e-05	0.0055955519840978	0.0013313632163767	0.00219787653080781	0.00367823631953887	0.00471682347290084	0.00285802234047317	0.00306266833656827	0.00337612083503708	0.00331183962369513	0.00327090546372373	0.00302167007632826	0.00247762524152868	0.00291752507778643	0.0026224734737909	0.00346014577034903	0.00430641218050288	0.00208016627368871	0.00319878053184737	0.00130902954153955	0.00374451006962679	0.00125899628583737	0.0038374514449164	0.00384841090497405	0.00141118060653258	0.00356553472654499	0.00320339911525686	0.00514024062049535	0.00123415251976842	0.00197893038556616	0.000884526520518386	0.00549827663896733	0.00391315586862042	0.00163168823628082	0.00401363731514222	0.00236640650900718	0.00239304376358554	0.00390865884940335	0.00597606520235289	0.00339272223957396	0.00253949928301782	0.00386556929156943	0.00270555145531525	0.00309432098965582	0.00394621585917314	0.001946017732738	0.00324529365995399	0.00553702373226011	0.0020465686774439	0.00328835612496563	0.00299387829558055	0.00409290437162252	0.0021514549466663	0.00293937740261459	0.00561856269989515	0.00400215147507269	0.00276690036928499	0.00296860826584427	0.0025675874016216
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__	0.00146807277177794	0.00335236547153899	0.00158573722937242	0.00013098770213012	0.027082024491924	0.000124564062820442	0.000347993443878725	0.000948909249422042	0.000231597431435367	0.000851603680112355	0.000281680240383514	0.000471712887674465	7.50150536707821e-05	0.000441772084525508	0.000801632667622563	0.00128567202702156	7.46986719887848e-05	8.71249590625875e-05	0.000209557519817053	0.000174593532711574	0.00042550341778004	0.000991672873031977	0.00054284612404037	0.00583142946436503	0.000382315637011607	0.0107185730617867	0.000252792985563301	0.00428084414961594	0.00235914566063209	0.0029341055180488	0.00174944102646852	0.00213232558044181	0.00205177407686674	0.000575106193745687	0.00192232514666819	0.00178767159850707	0.00278473114822146	0.00200329642403471	0.0021074322422079	0.00206316261146309	0.00144430015797252	0.00129967130359107	0.00138860064631837	0.00278635230692334	0.0018939461346688	0.00221280932004247	0.00137530758786	0.00216669953158906	0.00110741363031268	0.00117429493008758	0.000800951983963733	0.00147152731310426	0.00262383918599263	0.00219520812412171	0.00222919583501414	0.00154562762587588	0.00106004476654742	0.00184302165855617	0.00240415858144567	0.00202178594428582	0.00149680926667029	0.00193557499990522	0.00128196284942896	0.00119132660432671	0.00412311716304871	0.00273616769456231	0.00156478689796465	0.00413055892401125	0.00245217709414311	0.00223520480412447	0.00113542813865506	0.00147776987228278	0.00294206594079147	0.00209942258263607	0.00141990953243829	0.0016045924672536	0.000570097061209672	0.00912769564828446	0.00186352353074458	0.00203259689446613	0.00204022245017611	0.00194031479436015	0.00302234351350353	0.00124027858748754	0.00121455709954055	0.00136940825163968	0.00111228450428028	0.00127001583708311
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__;g__;s__	0.000119513903409338	0.000121506826151876	0.000119919517092149	0.000108305934144758	6.53343915099025e-05	0.000171183733810994	6.5932982914239e-05	9.91288059539471e-05	5.98496873495438e-05	9.87109226559641e-05	0.00019241208186778	0.000105949721095958	0.000103801071217654	8.0254048087648e-05	0.000100159753048611	8.63210525430753e-05	6.57358042266677e-05	0.000166871823182721	0.000170437979496931	6.95990405135432e-05	5.12208860119255e-05	0.000179900667618153	8.50169818142807e-05	0.000106348464958106	0.000115316579416761	7.88619835214839e-05	0.000122816466358299	7.22005548112933e-05	0.000178219640423622	9.3966878636312e-05	0.00351982068174081	0.000151254090044049	0.00269664914678303	0.000416542921177182	0.000613407098398531	0.00170164291318493	0.00748912402007537	0.00241136018351326	0.0021140758925972	0.00152169240738311	0.000568830123295325	0.000974654335397455	0.000434607384195542	0.00560111418786318	0.00167871198693773	7.18304052622742e-05	0.0001162636094166	0.00108078615362902	8.44316529138388e-05	0.00427787440272728	0.000128124934637736	0.000498958117317401	0.00012364805472875	0.000471884236231769	0.000102686746239688	0.00121203851309241	5.87580812553054e-05	0.000105532969173478	0.000141372463739822	8.16654999791961e-05	0.000249606049053318	0.00231474127175648	0.00109215723659441	0.00177250272864324	0.00662368484136601	0.00221203939038236	0.00257856196846641	0.00093332006469237	0.00345578538954495	0.00256007983594246	0.00186357961195739	0.00432829154509827	0.000908084716038393	0.000268974668882232	0.00197773867490036	0.00270635680912994	0.00159923354985925	0.00073916495424449	0.00111900532936361	0.00623284454880061	0.00122959433804722	0.00113771504865319	0.000609254540451262	0.000352304773452602	0.0020216058368975	0.00546032647002712	0.00588644335080188	0.00492826159969348
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__;s__	0.000928624209906411	0.000440307724924497	0.000296990975762692	0.000706212198664448	0.000171029317238937	0.000342132912772129	0.000352151415293314	0.00024373571950006	0.000369252764889796	0.000306495311870354	0.000769362743562148	0.00055201622178823	0.000240006537117634	0.000265480486760962	0.000324153150339798	0.000146271834504478	0.000567900726384439	0.000371375698077084	0.000468753122007614	0.000476880036401053	0.000168421933433562	0.000247734379805366	0.000235300834941189	0.000261174549889712	0.000702466160463861	0.000176635308583605	0.000280506415668528	0.000234709694138108	0.000487817863839181	0.000305364270562748	0.00319949846892696	0.00344863480207451	0.00625323616895879	0.0009682427728974	0.00419614752957961	0.00385907500548279	0.0016848761049879	0.00587619107826213	0.00490048040301748	0.00673688843359793	0.00169049097255715	0.00674119604469161	0.00407456932106783	0.00568817732685163	0.00550981798339194	0.00117070806352734	0.00274555397836526	0.00461650673778554	0.000681915720361766	0.0022085986389448	0.00208439832813847	0.00967423463516983	0.00650908925656106	0.00239357828732922	0.00657675425027304	0.00499185778300229	0.000558679156534155	0.00459344066538995	0.00385904496044359	0.00451645112445032	0.00594385981645724	0.00332450724247318	0.00256480866445239	0.00337221043785101	0.00220598960937125	0.00230639187990113	0.00322573158962005	0.00280799105088592	0.0036580785795263	0.00408091326553211	0.00183054852979872	0.00299145668341877	0.00637717486803549	0.00188853674300798	0.00372744263136956	0.00667433557730945	0.0010711810013253	0.00308074384800148	0.00589210923982971	0.00301037335649494	0.00586364186084413	0.00373922067258186	0.00323265611216691	0.00585713164209599	0.00544803644802795	0.00202159555761795	0.00340864058429368	0.00193465910527306
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__P3;g__UBA3388;s__	3.28864423192019e-05	2.12465320035072e-05	5.76898851078873e-05	1.69635010988601e-05	1.7540021515095e-05	1.93092715429031e-05	1.6066376646447e-05	3.09793104734895e-05	1.49494249344964e-05	1.56862772825733e-05	3.19104002919086e-05	2.23497367347365e-05	6.30576444326888e-06	2.13026260867154e-05	2.44590811356417e-05	2.52964329871643e-05	1.23878756627859e-05	5.32839913143702e-05	2.62106678089901e-05	1.53305132681098e-05	1.90732485207781e-05	2.23234290330142e-05	1.37601316540933e-05	3.58644882898519e-05	3.3808459911098e-05	1.08847743293276e-05	2.28040237821384e-05	2.29324986601514e-05	3.47039276284911e-05	2.08334216521546e-05	3.89545233643097e-05	3.13957165461146e-05	3.64284573168627e-05	3.05962561195129e-05	3.07262629033803e-05	3.29270459759655e-05	2.72672170945337e-05	3.21099324863762e-05	2.78048479516663e-05	5.21460882938207e-05	3.48071552720413e-05	3.94338929459599e-05	6.01459289890129e-05	3.97014973742876e-05	3.99634019168884e-05	3.7282447391476e-05	3.7761445938264e-05	3.1922731677467e-05	2.77108830827764e-05	3.99197832147824e-05	2.3776345180458e-05	2.96926065763602e-05	3.92361520150719e-05	4.63812811634468e-05	3.82797200873422e-05	2.48706794714999e-05	1.98851163347662e-05	4.14652351489134e-05	3.2915203081646e-05	3.64668664949932e-05	2.54092044945127e-05	3.62577060526785e-05	2.98365305684872e-05	5.93969145270348e-05	3.56863644710667e-05	4.14383560263396e-05	4.48412769598342e-05	4.95115287357997e-05	4.74079655244583e-05	4.45602723683683e-05	3.76499450459965e-05	4.45370544313587e-05	4.29029040895182e-05	2.91392390304578e-05	3.76354941185597e-05	4.2827781261639e-05	3.78045485453512e-05	3.62250157306464e-05	4.01733120256133e-05	3.57897357009015e-05	5.06551056402732e-05	3.43623887922544e-05	4.18674754339404e-05	4.71136339359973e-05	4.17311322840855e-05	3.73775090301273e-05	4.70462335534156e-05	4.54465640379958e-05
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__UBA3637;g__UBA3637;s__	6.36597442362991e-05	0.000117074831696259	5.93084895757375e-05	4.49418439820655e-05	3.16580306746713e-05	0.000111012085846107	3.46708525088117e-05	3.70732190180059e-05	3.20953265157082e-05	3.38990094634546e-05	8.77705686374072e-05	3.1242560175881e-05	8.44622959717046e-05	2.25316164914452e-05	3.43597810505863e-05	5.94042941885857e-05	2.0564711951352e-05	6.09452468590705e-05	6.0247617960161e-05	3.29683946665335e-05	2.02933615206871e-05	5.97491074543146e-05	2.30600152209325e-05	4.70375944098489e-05	5.08868567901269e-05	3.25322775454589e-05	3.3807140977958e-05	3.87493882987095e-05	5.72792532848545e-05	8.43336156264742e-05	0.000216938524802666	5.66601002028863e-05	0.000173698978746831	9.64421516052145e-05	9.80835402792999e-05	0.000676514704945005	0.000160355316377676	0.000811298553580633	0.000271406928543334	0.000782810217071994	0.000104563562659668	0.000511388414300699	0.000200660042651403	0.000359806640257754	0.000308999008792429	3.75322371749119e-05	0.000103038228048492	0.00113779575903654	3.64578543497726e-05	6.76806391432812e-05	3.81312074927728e-05	0.000157644401416974	4.50252229712611e-05	0.000151375715094318	4.11912430377726e-05	5.42629450650133e-05	2.70076587597199e-05	7.67891006849204e-05	7.18618006077405e-05	3.38367180618932e-05	0.00105071872577166	0.000238352490932232	0.000644161893987867	0.000461129833307152	0.000661630211164745	0.000260505942456448	0.000296042266091427	0.000510032379442247	0.000197979193616999	0.000878321241046595	0.000245371424310006	0.00136829855995094	0.000379463264823638	0.000211649566236141	0.000239475932895731	0.000417643065358283	0.000366012630193148	7.95209296017453e-05	0.000193830072390006	5.52549469473904e-05	0.00142783787561029	0.000217620446260469	0.000642149148091528	0.000123376303821472	0.000489041211735254	0.000183001887653871	0.00181506726296599	0.00113509704986242
d__Bacteria;p__Firmicutes;c__Bacilli;o__Mycoplasmatales;f__Metamycoplasmataceae;g__UBA710;s__	0.000192915727957219	8.58905762766002e-05	0.000581906064899993	8.11974863478406e-05	4.01017776241043e-05	8.46666471268369e-05	0.00037455648903823	6.59779180650493e-05	5.50393124868176e-05	0.000138639529635113	8.06470767473661e-05	7.00179104485036e-05	3.38680033786721e-05	4.74514508292047e-05	6.52404094347639e-05	7.71726753056842e-05	6.6095478022506e-05	5.79486879755839e-05	6.50754208071803e-05	5.97899823654371e-05	4.2978990568601e-05	0.000129786736394502	9.15628844166218e-05	0.000104063231649323	0.000350576424077012	6.79394643009723e-05	3.9838641679182e-05	0.00019132296357061	0.000140463118433103	8.99096012550635e-05	0.00131275174454751	0.000331392914958478	0.00254756259583042	0.0103216483107605	0.00135995008986379	0.000389712731573519	0.000737636373164354	0.000663947763151893	0.000467977154504943	0.000335548751553595	0.00488787439761716	0.00309857783814633	0.000726092782146809	0.00244821768956536	0.00096245341887631	0.00207675851543309	0.000617407503049997	0.000683244504229711	0.000199943633502919	0.00140491535305176	0.000880588283925825	0.00083153894344678	0.000759774750792402	0.000208216354488725	0.000329093798910169	0.000969064910842773	0.00210057441732671	0.00152814540537412	0.000717152344629252	0.000735055180817327	0.000237659074814328	0.00043737019127099	0.000498559975455513	0.000412305772490107	0.000913608791094726	0.0010785378168817	0.000324682117190247	0.00060517657182978	0.000507656617728823	0.000812940090270918	0.000369950189036443	0.000302127911261127	0.000296236047505398	0.000513164061869172	0.00164608685566426	0.000371058469412693	0.000670766646958921	0.000147149256709755	0.000388941950569785	0.00032095233000885	0.000400302078265112	0.000357992457666709	0.000330996897166133	0.00101291940285075	0.00115667133340368	0.000506079206662745	0.000982749896645814	0.000621193208492712
