Sample	Phylum	Number	Group
MDHFT27-1	Campylobacterota	0.00899873064825886	12_DHNL
MDHFT29-1	Campylobacterota	0.00817741723671408	12_DHNL
MDHFT30-1	Campylobacterota	0.00382343231202367	12_DHNL
MDHFT31-1	Campylobacterota	0.00239559314724888	12_DHNL
MDHFT3-1	Campylobacterota	0.000395295977314693	12_DHNL
MDHFT32-1	Campylobacterota	0.0016438822200565	12_DHNL
MDHFT33-1	Campylobacterota	0.000888699988663873	12_DHNL
MDHFT34-1	Campylobacterota	0.00371695585588583	12_DHNL
MDHFT35-2	Campylobacterota	0.000386119547870347	12_DHNL
MDHFT4-1	Campylobacterota	0.0206547463628562	12_DHNL
MDHFT6-1	Campylobacterota	0.000220414004845334	12_DHNL
MDHFT7-1	Campylobacterota	0.00263457013454136	12_DHNL
MDHFT8-1	Campylobacterota	0.0023250888675761	12_DHNL
MDHFO10	Cyanobacteria	0.00126620953512703	1_DHNL
MDHFO11	Cyanobacteria	0.000777963718005426	1_DHNL
MDHFO12	Cyanobacteria	0.00342504380126205	1_DHNL
MDHFO13	Cyanobacteria	0.0258368217947852	1_DHNL
MDHFO14	Cyanobacteria	0.0306072044584583	1_DHNL
MDHFO15	Cyanobacteria	0.226577773740105	1_DHNL
MDHFO16	Cyanobacteria	0.0599305428782314	1_DHNL
MDHFO17	Cyanobacteria	0.00111746421750645	1_DHNL
MDHFO18	Cyanobacteria	0.00278133416939809	1_DHNL
MDHFO19	Cyanobacteria	0.0253963326020031	1_DHNL
MDHFO1	Cyanobacteria	0.000818622581987258	1_DHNL
MDHFO20	Cyanobacteria	0.00242342966890288	1_DHNL
MDHFO21	Cyanobacteria	0.0305486045196936	1_DHNL
MDHFO22	Cyanobacteria	0.0122341657385655	1_DHNL
MDHFO23	Cyanobacteria	0.00126812781516238	1_DHNL
MDHFO24	Cyanobacteria	0.00828518577383872	1_DHNL
MDHFO25	Cyanobacteria	0.0553215883747949	1_DHNL
MDHFO26	Cyanobacteria	0.0269031700148187	1_DHNL
MDHFO27	Cyanobacteria	0.00114948552201576	1_DHNL
MDHFO28	Cyanobacteria	0.00817281919131749	1_DHNL
MDHFO29	Cyanobacteria	0.041627687957125	1_DHNL
MDHFO2	Cyanobacteria	0.00222624309592566	1_DHNL
MDHFO30	Cyanobacteria	0.00920155899709349	1_DHNL
MDHFO3	Cyanobacteria	0.0010822518293928	1_DHNL
MDHFO4	Cyanobacteria	0.00162101602142247	1_DHNL
MDHFO5	Cyanobacteria	0.000717060905473065	1_DHNL
MDHFO6	Cyanobacteria	0.00342310285665019	1_DHNL
MDHFO7	Cyanobacteria	0.00107036695172551	1_DHNL
MDHFO8	Cyanobacteria	0.00134581032548013	1_DHNL
MDHFO9	Cyanobacteria	0.00830933801532617	1_DHNL
MDHFS10-2	Cyanobacteria	0.0210856557642318	6_DHNL
MDHFS1-1	Cyanobacteria	0.0215088662408463	6_DHNL
MDHFS13-2	Cyanobacteria	0.030900416750958	6_DHNL
MDHFS14-1	Cyanobacteria	0.0396738977242813	6_DHNL
MDHFS15-1	Cyanobacteria	0.0346439426302693	6_DHNL
MDHFS17-1	Cyanobacteria	0.0159477630016541	6_DHNL
MDHFS18-1	Cyanobacteria	0.0130860618351616	6_DHNL
MDHFS19-1	Cyanobacteria	0.0268758078506298	6_DHNL
MDHFS20-1	Cyanobacteria	0.0238305730395989	6_DHNL
MDHFS21-1	Cyanobacteria	0.0133247081875589	6_DHNL
MDHFS2-1	Cyanobacteria	0.0250542656243521	6_DHNL
MDHFS22-1	Cyanobacteria	0.0249633932753256	6_DHNL
MDHFS23-1	Cyanobacteria	0.031625855452862	6_DHNL
MDHFS24-1	Cyanobacteria	0.020611425297132	6_DHNL
MDHFS25-1	Cyanobacteria	0.0247571411713643	6_DHNL
MDHFS26-1	Cyanobacteria	0.00191767151922157	6_DHNL
MDHFS29-1	Cyanobacteria	0.0160302229903175	6_DHNL
MDHFS30-1	Cyanobacteria	0.0117170319948752	6_DHNL
MDHFS31-1	Cyanobacteria	0.00216202913036323	6_DHNL
MDHFS3-1	Cyanobacteria	0.0132534790099745	6_DHNL
MDHFS32-1	Cyanobacteria	0.0117625016351893	6_DHNL
MDHFS33-1	Cyanobacteria	0.0143019572489638	6_DHNL
MDHFS34-1	Cyanobacteria	0.00186362351887921	6_DHNL
MDHFS35-1	Cyanobacteria	0.0191661408850182	6_DHNL
MDHFS4-1	Cyanobacteria	0.0145911981254124	6_DHNL
MDHFS5-1	Cyanobacteria	0.0184989668148605	6_DHNL
MDHFS6-1	Cyanobacteria	0.00110650369437012	6_DHNL
MDHFS7-1	Cyanobacteria	0.0305736081236952	6_DHNL
MDHFS8-1	Cyanobacteria	0.0227004810557658	6_DHNL
MDHFS9-1	Cyanobacteria	0.00384604478111236	6_DHNL
MDHFT10-1	Cyanobacteria	0.0154371163459465	12_DHNL
MDHFT1-1	Cyanobacteria	0.0436195393289507	12_DHNL
MDHFT14-1	Cyanobacteria	0.0256887379536384	12_DHNL
MDHFT15-1	Cyanobacteria	0.0258776574644659	12_DHNL
MDHFT16-1	Cyanobacteria	0.0433411443299307	12_DHNL
MDHFT17-1	Cyanobacteria	0.0211005173198891	12_DHNL
MDHFT18-1	Cyanobacteria	0.0152811638592519	12_DHNL
MDHFT19-1	Cyanobacteria	0.0336228693902552	12_DHNL
MDHFT20-1	Cyanobacteria	0.0319616947986195	12_DHNL
MDHFT21-1	Cyanobacteria	0.0382471788074016	12_DHNL
MDHFT2-1	Cyanobacteria	0.0222258146340377	12_DHNL
MDHFT23-1	Cyanobacteria	0.0131647152503014	12_DHNL
MDHFT24-1	Cyanobacteria	0.0189054953930124	12_DHNL
MDHFT25-2	Cyanobacteria	0.00553997968222307	12_DHNL
MDHFT26-2	Cyanobacteria	0.0316872995623632	12_DHNL
MDHFT27-1	Cyanobacteria	0.0245479977652589	12_DHNL
MDHFT29-1	Cyanobacteria	0.0353558481211951	12_DHNL
MDHFT30-1	Cyanobacteria	0.00416614403111319	12_DHNL
MDHFT31-1	Cyanobacteria	0.0193085971220513	12_DHNL
MDHFT3-1	Cyanobacteria	0.0238057896851623	12_DHNL
MDHFT32-1	Cyanobacteria	0.0266741735300151	12_DHNL
MDHFT33-1	Cyanobacteria	0.0251937865716402	12_DHNL
MDHFT34-1	Cyanobacteria	0.0162449741052103	12_DHNL
MDHFT35-2	Cyanobacteria	0.0304715306049894	12_DHNL
MDHFT4-1	Cyanobacteria	0.0180346621971102	12_DHNL
MDHFT6-1	Cyanobacteria	0.0324123311935564	12_DHNL
MDHFT7-1	Cyanobacteria	0.0254505429096579	12_DHNL
MDHFT8-1	Cyanobacteria	0.0189405257207358	12_DHNL
MDHFO10	Elusimicrobiota	0.000924854155491732	1_DHNL
MDHFO11	Elusimicrobiota	0.000739532862836418	1_DHNL
MDHFO12	Elusimicrobiota	0.000482893432054343	1_DHNL
MDHFO13	Elusimicrobiota	0.00179310249739481	1_DHNL
MDHFO14	Elusimicrobiota	0.0649026069970043	1_DHNL
MDHFO15	Elusimicrobiota	0.000535523290762161	1_DHNL
MDHFO16	Elusimicrobiota	0.00521166928848235	1_DHNL
MDHFO17	Elusimicrobiota	0.00577970417638596	1_DHNL
MDHFO18	Elusimicrobiota	0.000284909140400456	1_DHNL
MDHFO19	Elusimicrobiota	0.00396958773368755	1_DHNL
MDHFO1	Elusimicrobiota	0.000553534738676031	1_DHNL
MDHFO20	Elusimicrobiota	0.0557572757006715	1_DHNL
MDHFO21	Elusimicrobiota	0.0383794382806678	1_DHNL
MDHFO22	Elusimicrobiota	0.00570192719058899	1_DHNL
MDHFO23	Elusimicrobiota	0.000299040500927953	1_DHNL
MDHFO24	Elusimicrobiota	0.00127422450632446	1_DHNL
MDHFO25	Elusimicrobiota	0.000195367232828487	1_DHNL
MDHFO26	Elusimicrobiota	0.000591355603411441	1_DHNL
MDHFO27	Elusimicrobiota	0.00378004432254747	1_DHNL
MDHFO28	Elusimicrobiota	0.0112883597550253	1_DHNL
MDHFO29	Elusimicrobiota	0.00729677871810812	1_DHNL
MDHFO2	Elusimicrobiota	0.000451911456377865	1_DHNL
MDHFO30	Elusimicrobiota	0.00535372728274765	1_DHNL
MDHFO3	Elusimicrobiota	0.000438849083846893	1_DHNL
MDHFO4	Elusimicrobiota	0.000700771015294936	1_DHNL
MDHFO5	Elusimicrobiota	0.000253142558615281	1_DHNL
MDHFO6	Elusimicrobiota	0.00023990595963073	1_DHNL
MDHFO7	Elusimicrobiota	0.00375886415852003	1_DHNL
MDHFO8	Elusimicrobiota	0.000603276195408063	1_DHNL
MDHFO9	Elusimicrobiota	0.000297074662572125	1_DHNL
MDHFS10-2	Elusimicrobiota	0.00740083806371705	6_DHNL
MDHFS1-1	Elusimicrobiota	0.000462885246879625	6_DHNL
MDHFS13-2	Elusimicrobiota	0.0120484646669073	6_DHNL
MDHFS14-1	Elusimicrobiota	0.00215926791377766	6_DHNL
MDHFS15-1	Elusimicrobiota	0.00456910845767991	6_DHNL
MDHFS17-1	Elusimicrobiota	0.00112165841949832	6_DHNL
MDHFS18-1	Elusimicrobiota	0.000724020946009379	6_DHNL
MDHFS19-1	Elusimicrobiota	0.00494362222906538	6_DHNL
MDHFS20-1	Elusimicrobiota	0.0048588909929701	6_DHNL
MDHFS21-1	Elusimicrobiota	0.00248073578471387	6_DHNL
MDHFS2-1	Elusimicrobiota	0.0029293070081384	6_DHNL
MDHFS22-1	Elusimicrobiota	0.00737485664246836	6_DHNL
MDHFS23-1	Elusimicrobiota	0.00158519871380967	6_DHNL
MDHFS24-1	Elusimicrobiota	0.00680654830874015	6_DHNL
MDHFS25-1	Elusimicrobiota	0.0286997997997527	6_DHNL
MDHFS26-1	Elusimicrobiota	0.000319713073490574	6_DHNL
MDHFS29-1	Elusimicrobiota	0.00656648218959832	6_DHNL
MDHFS30-1	Elusimicrobiota	0.00384884613603209	6_DHNL
MDHFS31-1	Elusimicrobiota	0.000267365249850831	6_DHNL
MDHFS3-1	Elusimicrobiota	0.000381332571318882	6_DHNL
MDHFS32-1	Elusimicrobiota	0.00737531518633254	6_DHNL
MDHFS33-1	Elusimicrobiota	0.00259647081981325	6_DHNL
MDHFS34-1	Elusimicrobiota	0.000438495701935084	6_DHNL
MDHFS35-1	Elusimicrobiota	0.0109204532735212	6_DHNL
MDHFS4-1	Elusimicrobiota	0.00587698197712938	6_DHNL
MDHFS5-1	Elusimicrobiota	0.0180916102144304	6_DHNL
MDHFS6-1	Elusimicrobiota	0.000314005280560746	6_DHNL
MDHFS7-1	Elusimicrobiota	0.000446475942121561	6_DHNL
MDHFS8-1	Elusimicrobiota	0.000678084027817592	6_DHNL
MDHFS9-1	Elusimicrobiota	0.000334581913170451	6_DHNL
MDHFT10-1	Elusimicrobiota	0.0151001020915664	12_DHNL
MDHFT1-1	Elusimicrobiota	0.00858962071589011	12_DHNL
MDHFT14-1	Elusimicrobiota	0.00278376637749333	12_DHNL
MDHFT15-1	Elusimicrobiota	0.00420781255086077	12_DHNL
MDHFT16-1	Elusimicrobiota	0.00211303408075149	12_DHNL
MDHFT17-1	Elusimicrobiota	0.00144358122632808	12_DHNL
MDHFT18-1	Elusimicrobiota	0.00358069464566063	12_DHNL
MDHFT19-1	Elusimicrobiota	0.00415663525728715	12_DHNL
MDHFT20-1	Elusimicrobiota	0.00279874729145988	12_DHNL
MDHFT21-1	Elusimicrobiota	0.00505274207755691	12_DHNL
MDHFT2-1	Elusimicrobiota	0.00433249888822609	12_DHNL
MDHFT23-1	Elusimicrobiota	0.00342835104300559	12_DHNL
MDHFT24-1	Elusimicrobiota	0.00338729136488801	12_DHNL
MDHFT25-2	Elusimicrobiota	0.00376920230246799	12_DHNL
MDHFT26-2	Elusimicrobiota	0.00912432068014352	12_DHNL
MDHFT27-1	Elusimicrobiota	0.00820092011714245	12_DHNL
MDHFT29-1	Elusimicrobiota	0.00112703134464792	12_DHNL
MDHFT30-1	Elusimicrobiota	0.00375569723652793	12_DHNL
MDHFT31-1	Elusimicrobiota	0.0026538482777062	12_DHNL
MDHFT3-1	Elusimicrobiota	0.00317038910653847	12_DHNL
MDHFT32-1	Elusimicrobiota	0.00457512436862913	12_DHNL
MDHFT33-1	Elusimicrobiota	0.00460286872156283	12_DHNL
MDHFT34-1	Elusimicrobiota	0.00728708441882175	12_DHNL
MDHFT35-2	Elusimicrobiota	0.0105346026462147	12_DHNL
MDHFT4-1	Elusimicrobiota	0.00492700818403136	12_DHNL
MDHFT6-1	Elusimicrobiota	0.00352216618586558	12_DHNL
MDHFT7-1	Elusimicrobiota	0.00341121687797926	12_DHNL
MDHFT8-1	Elusimicrobiota	0.011907479755765	12_DHNL
MDHFO10	Firmicutes_A	0.430201528601052	1_DHNL
MDHFO11	Firmicutes_A	0.512429772812756	1_DHNL
MDHFO12	Firmicutes_A	0.565674887266918	1_DHNL
MDHFO13	Firmicutes_A	0.25101190417191	1_DHNL
MDHFO14	Firmicutes_A	0.507620324808103	1_DHNL
MDHFO15	Firmicutes_A	0.258492733639642	1_DHNL
MDHFO16	Firmicutes_A	0.22635810267833	1_DHNL
MDHFO17	Firmicutes_A	0.360761225534038	1_DHNL
MDHFO18	Firmicutes_A	0.609554382149843	1_DHNL
MDHFO19	Firmicutes_A	0.481615102080375	1_DHNL
MDHFO1	Firmicutes_A	0.453667436332285	1_DHNL
MDHFO20	Firmicutes_A	0.413015769447086	1_DHNL
MDHFO21	Firmicutes_A	0.309747310398278	1_DHNL
MDHFO22	Firmicutes_A	0.268306235792767	1_DHNL
MDHFO23	Firmicutes_A	0.338321166274567	1_DHNL
MDHFO24	Firmicutes_A	0.672022459207543	1_DHNL
MDHFO25	Firmicutes_A	0.130116242095927	1_DHNL
MDHFO26	Firmicutes_A	0.188909797023577	1_DHNL
MDHFO27	Firmicutes_A	0.46264251426184	1_DHNL
MDHFO28	Firmicutes_A	0.34924903895167	1_DHNL
MDHFO29	Firmicutes_A	0.325695663312071	1_DHNL
MDHFO2	Firmicutes_A	0.489790959692627	1_DHNL
MDHFO30	Firmicutes_A	0.582358173397194	1_DHNL
MDHFO3	Firmicutes_A	0.59512262581749	1_DHNL
MDHFO4	Firmicutes_A	0.467820034907	1_DHNL
MDHFO5	Firmicutes_A	0.445628877106952	1_DHNL
MDHFO6	Firmicutes_A	0.478130287122097	1_DHNL
MDHFO7	Firmicutes_A	0.743722731240357	1_DHNL
MDHFO8	Firmicutes_A	0.549499444029877	1_DHNL
MDHFO9	Firmicutes_A	0.338204588164631	1_DHNL
MDHFS10-2	Firmicutes_A	0.406269040743343	6_DHNL
MDHFS1-1	Firmicutes_A	0.555606879277199	6_DHNL
MDHFS13-2	Firmicutes_A	0.436311159019809	6_DHNL
MDHFS14-1	Firmicutes_A	0.476220440063785	6_DHNL
MDHFS15-1	Firmicutes_A	0.419012305835341	6_DHNL
MDHFS17-1	Firmicutes_A	0.360377695965783	6_DHNL
MDHFS18-1	Firmicutes_A	0.41322805214495	6_DHNL
MDHFS19-1	Firmicutes_A	0.483036200505019	6_DHNL
MDHFS20-1	Firmicutes_A	0.444554380961713	6_DHNL
MDHFS21-1	Firmicutes_A	0.393350601945738	6_DHNL
MDHFS2-1	Firmicutes_A	0.459742463607067	6_DHNL
MDHFS22-1	Firmicutes_A	0.414287203238114	6_DHNL
MDHFS23-1	Firmicutes_A	0.430271685459915	6_DHNL
MDHFS24-1	Firmicutes_A	0.495952140868303	6_DHNL
MDHFS25-1	Firmicutes_A	0.375118167547184	6_DHNL
MDHFS26-1	Firmicutes_A	0.408531734457827	6_DHNL
MDHFS29-1	Firmicutes_A	0.429922993154913	6_DHNL
MDHFS30-1	Firmicutes_A	0.423204820861645	6_DHNL
MDHFS31-1	Firmicutes_A	0.349643187405812	6_DHNL
MDHFS3-1	Firmicutes_A	0.431813801077004	6_DHNL
MDHFS32-1	Firmicutes_A	0.380339484095092	6_DHNL
MDHFS33-1	Firmicutes_A	0.406000246685154	6_DHNL
MDHFS34-1	Firmicutes_A	0.344672954711317	6_DHNL
MDHFS35-1	Firmicutes_A	0.432388345172698	6_DHNL
MDHFS4-1	Firmicutes_A	0.560329980142828	6_DHNL
MDHFS5-1	Firmicutes_A	0.498044539182611	6_DHNL
MDHFS6-1	Firmicutes_A	0.519947204783599	6_DHNL
MDHFS7-1	Firmicutes_A	0.49230474701576	6_DHNL
MDHFS8-1	Firmicutes_A	0.456826684835122	6_DHNL
MDHFS9-1	Firmicutes_A	0.556203068920165	6_DHNL
MDHFT10-1	Firmicutes_A	0.419708670787919	12_DHNL
MDHFT1-1	Firmicutes_A	0.462746787521714	12_DHNL
MDHFT14-1	Firmicutes_A	0.513103590821202	12_DHNL
MDHFT15-1	Firmicutes_A	0.489308215478343	12_DHNL
MDHFT16-1	Firmicutes_A	0.389078242807349	12_DHNL
MDHFT17-1	Firmicutes_A	0.506544940626612	12_DHNL
MDHFT18-1	Firmicutes_A	0.470657941306704	12_DHNL
MDHFT19-1	Firmicutes_A	0.455400368958528	12_DHNL
MDHFT20-1	Firmicutes_A	0.436429529066388	12_DHNL
MDHFT21-1	Firmicutes_A	0.434223714583744	12_DHNL
MDHFT2-1	Firmicutes_A	0.466654985394434	12_DHNL
MDHFT23-1	Firmicutes_A	0.464623615302794	12_DHNL
MDHFT24-1	Firmicutes_A	0.430635173874148	12_DHNL
MDHFT25-2	Firmicutes_A	0.501208469308239	12_DHNL
MDHFT26-2	Firmicutes_A	0.559925241720575	12_DHNL
MDHFT27-1	Firmicutes_A	0.474700332214388	12_DHNL
MDHFT29-1	Firmicutes_A	0.524049975969813	12_DHNL
MDHFT30-1	Firmicutes_A	0.522405811990381	12_DHNL
MDHFT31-1	Firmicutes_A	0.525703150844255	12_DHNL
MDHFT3-1	Firmicutes_A	0.459488656231071	12_DHNL
MDHFT32-1	Firmicutes_A	0.376259974444782	12_DHNL
MDHFT33-1	Firmicutes_A	0.423495844344321	12_DHNL
MDHFT34-1	Firmicutes_A	0.441207484939874	12_DHNL
MDHFT35-2	Firmicutes_A	0.396855455662815	12_DHNL
MDHFT4-1	Firmicutes_A	0.389947119660106	12_DHNL
MDHFT6-1	Firmicutes_A	0.466920172374103	12_DHNL
MDHFT7-1	Firmicutes_A	0.469258611132152	12_DHNL
MDHFT8-1	Firmicutes_A	0.405441112295052	12_DHNL
MDHFO10	Euryarchaeota	0.000734285448167545	1_DHNL
MDHFO11	Euryarchaeota	0.000818527395552219	1_DHNL
MDHFO12	Euryarchaeota	0.000597662997044193	1_DHNL
MDHFO13	Euryarchaeota	9.88285195763693e-05	1_DHNL
MDHFO14	Euryarchaeota	9.92953110477174e-05	1_DHNL
MDHFO15	Euryarchaeota	0.000170432826562975	1_DHNL
MDHFO16	Euryarchaeota	0.000135300918703727	1_DHNL
MDHFO17	Euryarchaeota	0.000494899018320943	1_DHNL
MDHFO18	Euryarchaeota	9.56036387800496e-05	1_DHNL
MDHFO19	Euryarchaeota	0.000197386955006054	1_DHNL
MDHFO1	Euryarchaeota	0.00199125681152281	1_DHNL
MDHFO20	Euryarchaeota	0.000464325915975001	1_DHNL
MDHFO21	Euryarchaeota	0.000103951131241792	1_DHNL
MDHFO22	Euryarchaeota	0.000907284140496357	1_DHNL
MDHFO23	Euryarchaeota	0.000960203056068432	1_DHNL
MDHFO24	Euryarchaeota	0.00167206931447293	1_DHNL
MDHFO25	Euryarchaeota	0.000138916547452844	1_DHNL
MDHFO26	Euryarchaeota	4.22058330601617e-05	1_DHNL
MDHFO27	Euryarchaeota	0.000426792651809012	1_DHNL
MDHFO28	Euryarchaeota	7.87938725776529e-05	1_DHNL
MDHFO29	Euryarchaeota	0.000232851161692183	1_DHNL
MDHFO2	Euryarchaeota	0.00052200634261326	1_DHNL
MDHFO30	Euryarchaeota	0.000476961395650836	1_DHNL
MDHFO3	Euryarchaeota	0.00379134137728728	1_DHNL
MDHFO4	Euryarchaeota	0.00019413713270208	1_DHNL
MDHFO5	Euryarchaeota	0.00092447690999919	1_DHNL
MDHFO6	Euryarchaeota	0.000304644309265857	1_DHNL
MDHFO7	Euryarchaeota	0.000315760136266749	1_DHNL
MDHFO8	Euryarchaeota	0.00147374329933741	1_DHNL
MDHFO9	Euryarchaeota	0.000284641369177582	1_DHNL
MDHFS10-2	Euryarchaeota	0.00199469589610066	6_DHNL
MDHFS1-1	Euryarchaeota	0.00202950861914625	6_DHNL
MDHFS13-2	Euryarchaeota	0.00254103163148792	6_DHNL
MDHFS14-1	Euryarchaeota	0.00162572455414324	6_DHNL
MDHFS15-1	Euryarchaeota	0.00305828231129042	6_DHNL
MDHFS17-1	Euryarchaeota	0.00193151499921783	6_DHNL
MDHFS18-1	Euryarchaeota	0.000892745576877545	6_DHNL
MDHFS19-1	Euryarchaeota	0.00212402419915766	6_DHNL
MDHFS20-1	Euryarchaeota	0.00205019816796185	6_DHNL
MDHFS21-1	Euryarchaeota	0.00459251473431746	6_DHNL
MDHFS2-1	Euryarchaeota	0.00164325341091814	6_DHNL
MDHFS22-1	Euryarchaeota	0.00298308607841396	6_DHNL
MDHFS23-1	Euryarchaeota	0.00137686538197052	6_DHNL
MDHFS24-1	Euryarchaeota	0.00115237432124231	6_DHNL
MDHFS25-1	Euryarchaeota	0.00414287389192752	6_DHNL
MDHFS26-1	Euryarchaeota	0.0043885701791902	6_DHNL
MDHFS29-1	Euryarchaeota	0.000918011106596027	6_DHNL
MDHFS30-1	Euryarchaeota	0.000712669010629126	6_DHNL
MDHFS31-1	Euryarchaeota	0.000811304377965516	6_DHNL
MDHFS3-1	Euryarchaeota	0.000924549074613529	6_DHNL
MDHFS32-1	Euryarchaeota	0.00169276607540405	6_DHNL
MDHFS33-1	Euryarchaeota	0.000857126348874857	6_DHNL
MDHFS34-1	Euryarchaeota	0.000409026370319501	6_DHNL
MDHFS35-1	Euryarchaeota	0.00142548150898255	6_DHNL
MDHFS4-1	Euryarchaeota	0.00149415626847532	6_DHNL
MDHFS5-1	Euryarchaeota	0.00155382553619616	6_DHNL
MDHFS6-1	Euryarchaeota	0.000660102719935442	6_DHNL
MDHFS7-1	Euryarchaeota	0.0012971424709636	6_DHNL
MDHFS8-1	Euryarchaeota	0.00161087790196987	6_DHNL
MDHFS9-1	Euryarchaeota	0.00288721399666281	6_DHNL
MDHFT10-1	Euryarchaeota	0.00185388518308483	12_DHNL
MDHFT1-1	Euryarchaeota	0.000760409602346269	12_DHNL
MDHFT14-1	Euryarchaeota	0.00189157693262156	12_DHNL
MDHFT15-1	Euryarchaeota	0.00107323446258918	12_DHNL
MDHFT16-1	Euryarchaeota	0.00135533866810325	12_DHNL
MDHFT17-1	Euryarchaeota	0.00286900239066076	12_DHNL
MDHFT18-1	Euryarchaeota	0.00172181348074771	12_DHNL
MDHFT19-1	Euryarchaeota	0.00269067887191512	12_DHNL
MDHFT20-1	Euryarchaeota	0.00136198684558555	12_DHNL
MDHFT21-1	Euryarchaeota	0.00651991348398176	12_DHNL
MDHFT2-1	Euryarchaeota	0.00158386167791618	12_DHNL
MDHFT23-1	Euryarchaeota	0.00225060198223911	12_DHNL
MDHFT24-1	Euryarchaeota	0.00187233828356616	12_DHNL
MDHFT25-2	Euryarchaeota	0.000767656187446408	12_DHNL
MDHFT26-2	Euryarchaeota	0.00246662698308595	12_DHNL
MDHFT27-1	Euryarchaeota	0.00165430388811075	12_DHNL
MDHFT29-1	Euryarchaeota	0.00181250780061807	12_DHNL
MDHFT30-1	Euryarchaeota	0.00124342597044188	12_DHNL
MDHFT31-1	Euryarchaeota	0.0027238972260649	12_DHNL
MDHFT3-1	Euryarchaeota	0.00125438968945851	12_DHNL
MDHFT32-1	Euryarchaeota	0.00377963854385757	12_DHNL
MDHFT33-1	Euryarchaeota	0.00193175480106929	12_DHNL
MDHFT34-1	Euryarchaeota	0.00221269212470464	12_DHNL
MDHFT35-2	Euryarchaeota	0.0014703994941849	12_DHNL
MDHFT4-1	Euryarchaeota	0.000563775916548283	12_DHNL
MDHFT6-1	Euryarchaeota	0.00175211874228468	12_DHNL
MDHFT7-1	Euryarchaeota	0.00153003964272114	12_DHNL
MDHFT8-1	Euryarchaeota	0.00168158578883291	12_DHNL
MDHFO10	Desulfobacterota_A	0.0012545172099917	1_DHNL
MDHFO11	Desulfobacterota_A	0.00885070176004865	1_DHNL
MDHFO12	Desulfobacterota_A	0.0123874074160068	1_DHNL
MDHFO13	Desulfobacterota_A	0.00246920551684943	1_DHNL
MDHFO14	Desulfobacterota_A	0.000851301657199704	1_DHNL
MDHFO15	Desulfobacterota_A	0.00731162303460571	1_DHNL
MDHFO16	Desulfobacterota_A	0.00255590956832657	1_DHNL
MDHFO17	Desulfobacterota_A	0.00119388446018287	1_DHNL
MDHFO18	Desulfobacterota_A	0.00636071589495577	1_DHNL
MDHFO19	Desulfobacterota_A	0.000764383298662147	1_DHNL
MDHFO1	Desulfobacterota_A	0.0144264884840637	1_DHNL
MDHFO20	Desulfobacterota_A	0.00427482989724567	1_DHNL
MDHFO21	Desulfobacterota_A	0.00199950341928114	1_DHNL
MDHFO22	Desulfobacterota_A	0.00218155430323096	1_DHNL
MDHFO23	Desulfobacterota_A	0.00167132973652697	1_DHNL
MDHFO24	Desulfobacterota_A	0.000129002100862185	1_DHNL
MDHFO25	Desulfobacterota_A	0.00936614903759607	1_DHNL
MDHFO26	Desulfobacterota_A	0.00420413335050178	1_DHNL
MDHFO27	Desulfobacterota_A	0.00201608924563554	1_DHNL
MDHFO28	Desulfobacterota_A	0.00393970755370913	1_DHNL
MDHFO29	Desulfobacterota_A	0.00190522059773036	1_DHNL
MDHFO2	Desulfobacterota_A	0.00342998385960096	1_DHNL
MDHFO30	Desulfobacterota_A	0.00461562989573918	1_DHNL
MDHFO3	Desulfobacterota_A	0.000176122840024406	1_DHNL
MDHFO4	Desulfobacterota_A	0.00454285041662658	1_DHNL
MDHFO5	Desulfobacterota_A	0.00140498278386428	1_DHNL
MDHFO6	Desulfobacterota_A	0.00313574311278897	1_DHNL
MDHFO7	Desulfobacterota_A	0.00328853052586971	1_DHNL
MDHFO8	Desulfobacterota_A	0.0026216846550469	1_DHNL
MDHFO9	Desulfobacterota_A	0.00448624389846454	1_DHNL
MDHFS10-2	Desulfobacterota_A	0.0062722245081591	6_DHNL
MDHFS1-1	Desulfobacterota_A	0.00150979315009176	6_DHNL
MDHFS13-2	Desulfobacterota_A	0.00249669059102577	6_DHNL
MDHFS14-1	Desulfobacterota_A	0.0042566082018533	6_DHNL
MDHFS15-1	Desulfobacterota_A	0.00503418644262925	6_DHNL
MDHFS17-1	Desulfobacterota_A	0.0036284612863201	6_DHNL
MDHFS18-1	Desulfobacterota_A	0.00349698808832928	6_DHNL
MDHFS19-1	Desulfobacterota_A	0.00373379301155942	6_DHNL
MDHFS20-1	Desulfobacterota_A	0.00365033297594642	6_DHNL
MDHFS21-1	Desulfobacterota_A	0.00383854955711213	6_DHNL
MDHFS2-1	Desulfobacterota_A	0.00327829152039937	6_DHNL
MDHFS22-1	Desulfobacterota_A	0.0028140118771034	6_DHNL
MDHFS23-1	Desulfobacterota_A	0.00319113456658547	6_DHNL
MDHFS24-1	Desulfobacterota_A	0.00280503592135191	6_DHNL
MDHFS25-1	Desulfobacterota_A	0.00389213721116509	6_DHNL
MDHFS26-1	Desulfobacterota_A	0.00481782319735019	6_DHNL
MDHFS29-1	Desulfobacterota_A	0.00256600512806254	6_DHNL
MDHFS30-1	Desulfobacterota_A	0.00359570814445641	6_DHNL
MDHFS31-1	Desulfobacterota_A	0.00207162538917838	6_DHNL
MDHFS3-1	Desulfobacterota_A	0.00398717980179311	6_DHNL
MDHFS32-1	Desulfobacterota_A	0.00154808170393199	6_DHNL
MDHFS33-1	Desulfobacterota_A	0.00420491656357438	6_DHNL
