Sample	Phylum	Number	Group
MDHFG34-2	Firmicutes_A	0.535949002882629	DH_FY
MDHFG35-2	Firmicutes_A	0.455828035120613	DH_FY
MDHFG36-1	Firmicutes_A	0.487581873647046	DH_FY
MDHFG37-2	Firmicutes_A	0.46690083794434	DH_FY
MDHFG38-2	Firmicutes_A	0.44883420561586	DH_FY
MDHFG4-2	Firmicutes_A	0.575849865340066	DH_FY
MDHFG5-2	Firmicutes_A	0.334759300730758	DH_FY
MDHFG6-1	Firmicutes_A	0.407790058957309	DH_FY
MDHFG7-2	Firmicutes_A	0.361121714568372	DH_FY
MDHFG8-1	Firmicutes_A	0.416596971426181	DH_FY
MDHFG9-1	Firmicutes_A	0.549682067524083	DH_FY
MDHFT10-1	Firmicutes_A	0.419708670787919	DH_JY
MDHFT1-1	Firmicutes_A	0.462746787521714	DH_JY
MDHFT14-1	Firmicutes_A	0.513103590821202	DH_JY
MDHFT15-1	Firmicutes_A	0.489308215478343	DH_JY
MDHFT16-1	Firmicutes_A	0.389078242807349	DH_JY
MDHFT17-1	Firmicutes_A	0.506544940626612	DH_JY
MDHFT18-1	Firmicutes_A	0.470657941306704	DH_JY
MDHFT19-1	Firmicutes_A	0.455400368958528	DH_JY
MDHFT20-1	Firmicutes_A	0.436429529066388	DH_JY
MDHFT21-1	Firmicutes_A	0.434223714583744	DH_JY
MDHFT2-1	Firmicutes_A	0.466654985394434	DH_JY
MDHFT23-1	Firmicutes_A	0.464623615302794	DH_JY
MDHFT24-1	Firmicutes_A	0.430635173874148	DH_JY
MDHFT25-2	Firmicutes_A	0.501208469308239	DH_JY
MDHFT26-2	Firmicutes_A	0.559925241720575	DH_JY
MDHFT27-1	Firmicutes_A	0.474700332214388	DH_JY
MDHFT29-1	Firmicutes_A	0.524049975969813	DH_JY
MDHFT30-1	Firmicutes_A	0.522405811990381	DH_JY
MDHFT31-1	Firmicutes_A	0.525703150844255	DH_JY
MDHFT3-1	Firmicutes_A	0.459488656231071	DH_JY
MDHFT32-1	Firmicutes_A	0.376259974444782	DH_JY
MDHFT33-1	Firmicutes_A	0.423495844344321	DH_JY
MDHFT34-1	Firmicutes_A	0.441207484939874	DH_JY
MDHFT35-2	Firmicutes_A	0.396855455662815	DH_JY
MDHFT4-1	Firmicutes_A	0.389947119660106	DH_JY
MDHFT6-1	Firmicutes_A	0.466920172374103	DH_JY
MDHFT7-1	Firmicutes_A	0.469258611132152	DH_JY
MDHFT8-1	Firmicutes_A	0.405441112295052	DH_JY
MDHFG10-1	Euryarchaeota	0.000788243828277779	DH_FY
MDHFG11-2	Euryarchaeota	0.00169993953096653	DH_FY
MDHFG1-1	Euryarchaeota	0.00043792760094851	DH_FY
MDHFG12-2	Euryarchaeota	0.000237567324258628	DH_FY
MDHFG13-1	Euryarchaeota	0.000192878416946337	DH_FY
MDHFG14-2	Euryarchaeota	0.000258645530372822	DH_FY
MDHFG16-2	Euryarchaeota	0.000237234001566821	DH_FY
MDHFG17-2	Euryarchaeota	0.00042383469501216	DH_FY
MDHFG18-2	Euryarchaeota	0.000309630061570529	DH_FY
MDHFG19-2	Euryarchaeota	0.000688638618574148	DH_FY
MDHFG22-1	Euryarchaeota	0.000439193083222341	DH_FY
MDHFG23-2	Euryarchaeota	0.00167828600385957	DH_FY
MDHFG2-3	Euryarchaeota	0.000722959617019389	DH_FY
MDHFG24-1	Euryarchaeota	0.000270432479998988	DH_FY
MDHFG27-2	Euryarchaeota	0.000233080515307695	DH_FY
MDHFG28-2	Euryarchaeota	0.00108436544277225	DH_FY
MDHFG29-2	Euryarchaeota	0.000378229090498594	DH_FY
MDHFG30-2	Euryarchaeota	0.000366232135345571	DH_FY
MDHFG31-2	Euryarchaeota	0.00191528714368587	DH_FY
MDHFG34-2	Euryarchaeota	0.000545912991532344	DH_FY
MDHFG35-2	Euryarchaeota	0.000529007893033076	DH_FY
MDHFG36-1	Euryarchaeota	0.00111727076928635	DH_FY
MDHFG37-2	Euryarchaeota	0.000350998702485965	DH_FY
MDHFG38-2	Euryarchaeota	0.000749007792970172	DH_FY
MDHFG4-2	Euryarchaeota	0.00034335969391343	DH_FY
MDHFG5-2	Euryarchaeota	0.000433257245506	DH_FY
MDHFG6-1	Euryarchaeota	0.000421522101438745	DH_FY
MDHFG7-2	Euryarchaeota	0.000502625694692366	DH_FY
MDHFG8-1	Euryarchaeota	0.000968120519808609	DH_FY
MDHFG9-1	Euryarchaeota	0.00105352562691987	DH_FY
MDHFT10-1	Euryarchaeota	0.00185388518308483	DH_JY
MDHFT1-1	Euryarchaeota	0.000760409602346269	DH_JY
MDHFT14-1	Euryarchaeota	0.00189157693262156	DH_JY
MDHFT15-1	Euryarchaeota	0.00107323446258918	DH_JY
MDHFT16-1	Euryarchaeota	0.00135533866810325	DH_JY
MDHFT17-1	Euryarchaeota	0.00286900239066076	DH_JY
MDHFT18-1	Euryarchaeota	0.00172181348074771	DH_JY
MDHFT19-1	Euryarchaeota	0.00269067887191512	DH_JY
MDHFT20-1	Euryarchaeota	0.00136198684558555	DH_JY
MDHFT21-1	Euryarchaeota	0.00651991348398176	DH_JY
MDHFT2-1	Euryarchaeota	0.00158386167791618	DH_JY
MDHFT23-1	Euryarchaeota	0.00225060198223911	DH_JY
MDHFT24-1	Euryarchaeota	0.00187233828356616	DH_JY
MDHFT25-2	Euryarchaeota	0.000767656187446408	DH_JY
MDHFT26-2	Euryarchaeota	0.00246662698308595	DH_JY
MDHFT27-1	Euryarchaeota	0.00165430388811075	DH_JY
MDHFT29-1	Euryarchaeota	0.00181250780061807	DH_JY
MDHFT30-1	Euryarchaeota	0.00124342597044188	DH_JY
MDHFT31-1	Euryarchaeota	0.0027238972260649	DH_JY
MDHFT3-1	Euryarchaeota	0.00125438968945851	DH_JY
MDHFT32-1	Euryarchaeota	0.00377963854385757	DH_JY
MDHFT33-1	Euryarchaeota	0.00193175480106929	DH_JY
MDHFT34-1	Euryarchaeota	0.00221269212470464	DH_JY
MDHFT35-2	Euryarchaeota	0.0014703994941849	DH_JY
MDHFT4-1	Euryarchaeota	0.000563775916548283	DH_JY
MDHFT6-1	Euryarchaeota	0.00175211874228468	DH_JY
MDHFT7-1	Euryarchaeota	0.00153003964272114	DH_JY
MDHFT8-1	Euryarchaeota	0.00168158578883291	DH_JY
MDHFG10-1	Desulfobacterota_A	0.00288076701527166	DH_FY
MDHFG11-2	Desulfobacterota_A	0.00129834152120569	DH_FY
MDHFG1-1	Desulfobacterota_A	0.000791848877899821	DH_FY
MDHFG12-2	Desulfobacterota_A	0.000833118421563915	DH_FY
MDHFG13-1	Desulfobacterota_A	0.000699256927070055	DH_FY
MDHFG14-2	Desulfobacterota_A	0.00214232450878748	DH_FY
MDHFG16-2	Desulfobacterota_A	0.00115549542783551	DH_FY
MDHFG17-2	Desulfobacterota_A	0.00181393864944867	DH_FY
MDHFG18-2	Desulfobacterota_A	0.00152096218217477	DH_FY
MDHFG19-2	Desulfobacterota_A	0.00169744586664181	DH_FY
MDHFG22-1	Desulfobacterota_A	0.00260971788095734	DH_FY
MDHFG23-2	Desulfobacterota_A	0.00495152192958756	DH_FY
MDHFG2-3	Desulfobacterota_A	0.00275248943426502	DH_FY
MDHFG24-1	Desulfobacterota_A	0.00313148231037801	DH_FY
MDHFG27-2	Desulfobacterota_A	0.000527047189291684	DH_FY
MDHFG28-2	Desulfobacterota_A	0.00307506047338379	DH_FY
MDHFG29-2	Desulfobacterota_A	0.00340804386118493	DH_FY
MDHFG30-2	Desulfobacterota_A	0.00235976213979897	DH_FY
MDHFG31-2	Desulfobacterota_A	0.00129869734822219	DH_FY
MDHFG34-2	Desulfobacterota_A	6.75387471132728e-05	DH_FY
MDHFG35-2	Desulfobacterota_A	0.0012072858485329	DH_FY
MDHFG36-1	Desulfobacterota_A	0.00201712115581589	DH_FY
MDHFG37-2	Desulfobacterota_A	0.00426423899516933	DH_FY
MDHFG38-2	Desulfobacterota_A	0.0020356628955478	DH_FY
MDHFG4-2	Desulfobacterota_A	0.00269212784075581	DH_FY
MDHFG5-2	Desulfobacterota_A	0.00201323164600038	DH_FY
MDHFG6-1	Desulfobacterota_A	0.00281735160434904	DH_FY
MDHFG7-2	Desulfobacterota_A	0.00597078577630652	DH_FY
MDHFG8-1	Desulfobacterota_A	0.00231068057254766	DH_FY
MDHFG9-1	Desulfobacterota_A	0.000675359871186106	DH_FY
MDHFT10-1	Desulfobacterota_A	0.00602013423694068	DH_JY
MDHFT1-1	Desulfobacterota_A	0.00412550141760109	DH_JY
MDHFT14-1	Desulfobacterota_A	0.00178900498151433	DH_JY
MDHFT15-1	Desulfobacterota_A	0.00431551574162871	DH_JY
MDHFT16-1	Desulfobacterota_A	0.00262475285334505	DH_JY
MDHFT17-1	Desulfobacterota_A	0.00269551216359786	DH_JY
MDHFT18-1	Desulfobacterota_A	0.00423972369854965	DH_JY
MDHFT19-1	Desulfobacterota_A	0.00641939581983758	DH_JY
MDHFT20-1	Desulfobacterota_A	0.00370128505164133	DH_JY
MDHFT21-1	Desulfobacterota_A	0.00306435833244414	DH_JY
MDHFT2-1	Desulfobacterota_A	0.00406116048227781	DH_JY
MDHFT23-1	Desulfobacterota_A	0.00334971357679774	DH_JY
MDHFT24-1	Desulfobacterota_A	0.00337218449137142	DH_JY
MDHFT25-2	Desulfobacterota_A	0.00416388700743418	DH_JY
MDHFT26-2	Desulfobacterota_A	0.00217155663608642	DH_JY
MDHFT27-1	Desulfobacterota_A	0.00348444189431311	DH_JY
MDHFT29-1	Desulfobacterota_A	0.00582829635191095	DH_JY
MDHFT30-1	Desulfobacterota_A	0.00216508083174075	DH_JY
MDHFT31-1	Desulfobacterota_A	0.00355565567323371	DH_JY
MDHFT3-1	Desulfobacterota_A	0.00325603667718913	DH_JY
MDHFT32-1	Desulfobacterota_A	0.00610896373070894	DH_JY
MDHFT33-1	Desulfobacterota_A	0.00258253436675431	DH_JY
MDHFT34-1	Desulfobacterota_A	0.0032010567465325	DH_JY
MDHFT35-2	Desulfobacterota_A	0.0061342504468235	DH_JY
MDHFT4-1	Desulfobacterota_A	0.00483845234679568	DH_JY
MDHFT6-1	Desulfobacterota_A	0.00299697279955937	DH_JY
MDHFT7-1	Desulfobacterota_A	0.00322827131310155	DH_JY
MDHFT8-1	Desulfobacterota_A	0.00291756382267263	DH_JY
MDHFG10-1	Synergistota	0.000181085004170483	DH_FY
MDHFG11-2	Synergistota	0.000149310386273369	DH_FY
MDHFG1-1	Synergistota	0.000148539820903981	DH_FY
MDHFG12-2	Synergistota	0.000149732124932487	DH_FY
MDHFG13-1	Synergistota	0.000196408789476502	DH_FY
MDHFG14-2	Synergistota	0.000165970558534678	DH_FY
MDHFG16-2	Synergistota	0.000127694277968777	DH_FY
MDHFG17-2	Synergistota	0.000132039665517997	DH_FY
MDHFG18-2	Synergistota	0.000109684521390874	DH_FY
MDHFG19-2	Synergistota	0.000133501128262553	DH_FY
MDHFG22-1	Synergistota	0.000120288284486256	DH_FY
MDHFG23-2	Synergistota	0.000113234129908869	DH_FY
MDHFG2-3	Synergistota	0.000161486029127972	DH_FY
MDHFG24-1	Synergistota	0.000137123438294088	DH_FY
MDHFG27-2	Synergistota	0.000121166925716943	DH_FY
MDHFG28-2	Synergistota	8.10768339130136e-05	DH_FY
MDHFG29-2	Synergistota	0.000105622170247914	DH_FY
MDHFG30-2	Synergistota	0.000116146649127076	DH_FY
MDHFG31-2	Synergistota	0.000139121493621136	DH_FY
MDHFG34-2	Synergistota	8.99626111781428e-05	DH_FY
MDHFG35-2	Synergistota	0.00012428774353197	DH_FY
MDHFG36-1	Synergistota	0.000108745138769399	DH_FY
MDHFG37-2	Synergistota	0.000162247948584797	DH_FY
MDHFG38-2	Synergistota	0.000130226591946032	DH_FY
MDHFG4-2	Synergistota	0.000204510166263546	DH_FY
MDHFG5-2	Synergistota	8.46991057599393e-05	DH_FY
MDHFG6-1	Synergistota	0.00015675142633821	DH_FY
MDHFG7-2	Synergistota	0.000171906774754094	DH_FY
MDHFG8-1	Synergistota	0.00015668663326923	DH_FY
MDHFG9-1	Synergistota	0.000223825519474942	DH_FY
MDHFT10-1	Synergistota	9.49008615762487e-05	DH_JY
MDHFT1-1	Synergistota	9.17857627210188e-05	DH_JY
MDHFT14-1	Synergistota	7.33174368182608e-05	DH_JY
MDHFT15-1	Synergistota	9.87809351554735e-05	DH_JY
MDHFT16-1	Synergistota	9.99210097439876e-05	DH_JY
MDHFT17-1	Synergistota	0.000103357309268167	DH_JY
MDHFT18-1	Synergistota	0.000119023475560157	DH_JY
MDHFT19-1	Synergistota	0.000115695133409846	DH_JY
MDHFT20-1	Synergistota	9.93863955128223e-05	DH_JY
MDHFT21-1	Synergistota	0.000108289948356407	DH_JY
MDHFT2-1	Synergistota	0.000117786481028793	DH_JY
MDHFT23-1	Synergistota	0.000112544147284989	DH_JY
MDHFT24-1	Synergistota	0.00011107059189801	DH_JY
MDHFT25-2	Synergistota	9.5263806530708e-05	DH_JY
MDHFT26-2	Synergistota	9.02812701842819e-05	DH_JY
MDHFT27-1	Synergistota	9.36116824137006e-05	DH_JY
MDHFT29-1	Synergistota	0.000101438284832011	DH_JY
MDHFT30-1	Synergistota	0.00011534006998228	DH_JY
MDHFT31-1	Synergistota	0.000111831418512699	DH_JY
MDHFT3-1	Synergistota	8.83980021104934e-05	DH_JY
MDHFT32-1	Synergistota	0.000127068899240808	DH_JY
MDHFT33-1	Synergistota	9.14811489590927e-05	DH_JY
MDHFT34-1	Synergistota	9.11675415233322e-05	DH_JY
MDHFT35-2	Synergistota	0.000127929436964128	DH_JY
MDHFT4-1	Synergistota	0.000128449916615869	DH_JY
MDHFT6-1	Synergistota	0.000104619239998191	DH_JY
MDHFT7-1	Synergistota	0.000114843154650763	DH_JY
MDHFT8-1	Synergistota	8.90379057701501e-05	DH_JY
MDHFG10-1	Verrucomicrobiota	0.0441879132018194	DH_FY
MDHFG11-2	Verrucomicrobiota	0.0259348904024622	DH_FY
MDHFG1-1	Verrucomicrobiota	0.0263460373093061	DH_FY
MDHFG12-2	Verrucomicrobiota	0.00432035530982442	DH_FY
MDHFG13-1	Verrucomicrobiota	0.00551422316062332	DH_FY
MDHFG14-2	Verrucomicrobiota	0.0114063396975437	DH_FY
MDHFG16-2	Verrucomicrobiota	0.00599297363628089	DH_FY
MDHFG17-2	Verrucomicrobiota	0.0340095555765475	DH_FY
MDHFG18-2	Verrucomicrobiota	0.0326386075798636	DH_FY
MDHFG19-2	Verrucomicrobiota	0.0417119087806285	DH_FY
MDHFG22-1	Verrucomicrobiota	0.0216243101761746	DH_FY
MDHFG23-2	Verrucomicrobiota	0.0532381343179674	DH_FY
MDHFG2-3	Verrucomicrobiota	0.0377950565252448	DH_FY
MDHFG24-1	Verrucomicrobiota	0.0380998102186016	DH_FY
MDHFG27-2	Verrucomicrobiota	0.0218742271266649	DH_FY
MDHFG28-2	Verrucomicrobiota	0.0221205912775711	DH_FY
MDHFG29-2	Verrucomicrobiota	0.0421809899889946	DH_FY
MDHFG30-2	Verrucomicrobiota	0.0423502602443272	DH_FY
MDHFG31-2	Verrucomicrobiota	0.0181977444335134	DH_FY
MDHFG34-2	Verrucomicrobiota	0.00402038335523078	DH_FY
MDHFG35-2	Verrucomicrobiota	0.0466885347214689	DH_FY
MDHFG36-1	Verrucomicrobiota	0.0345160447851866	DH_FY
MDHFG37-2	Verrucomicrobiota	0.0333863905597881	DH_FY
MDHFG38-2	Verrucomicrobiota	0.047156292756667	DH_FY
MDHFG4-2	Verrucomicrobiota	0.0057282530318853	DH_FY
MDHFG5-2	Verrucomicrobiota	0.0457771902110254	DH_FY
MDHFG6-1	Verrucomicrobiota	0.0486372765391162	DH_FY
MDHFG7-2	Verrucomicrobiota	0.0425583469699447	DH_FY
MDHFG8-1	Verrucomicrobiota	0.022615627016056	DH_FY
MDHFG9-1	Verrucomicrobiota	0.0103678720630914	DH_FY
MDHFT10-1	Verrucomicrobiota	0.133497594648853	DH_JY
MDHFT1-1	Verrucomicrobiota	0.0935006636394928	DH_JY
MDHFT14-1	Verrucomicrobiota	0.0789722332802848	DH_JY
MDHFT15-1	Verrucomicrobiota	0.131616467963273	DH_JY
MDHFT16-1	Verrucomicrobiota	0.193020167005099	DH_JY
MDHFT17-1	Verrucomicrobiota	0.0747798796879564	DH_JY
MDHFT18-1	Verrucomicrobiota	0.0660077435223739	DH_JY
MDHFT19-1	Verrucomicrobiota	0.0715314609727495	DH_JY
MDHFT20-1	Verrucomicrobiota	0.067700511514828	DH_JY
MDHFT21-1	Verrucomicrobiota	0.0550887140650704	DH_JY
MDHFT2-1	Verrucomicrobiota	0.137911900189153	DH_JY
MDHFT23-1	Verrucomicrobiota	0.101969506974868	DH_JY
MDHFT24-1	Verrucomicrobiota	0.0792298364920399	DH_JY
MDHFT25-2	Verrucomicrobiota	0.0781052748882034	DH_JY
MDHFT26-2	Verrucomicrobiota	0.0933405506343067	DH_JY
MDHFT27-1	Verrucomicrobiota	0.0689278900466713	DH_JY
MDHFT29-1	Verrucomicrobiota	0.0271034878854446	DH_JY
MDHFT30-1	Verrucomicrobiota	0.0561408776079721	DH_JY
MDHFT31-1	Verrucomicrobiota	0.13173968485757	DH_JY
MDHFT3-1	Verrucomicrobiota	0.130320506895325	DH_JY
MDHFT32-1	Verrucomicrobiota	0.096795392979002	DH_JY
MDHFT33-1	Verrucomicrobiota	0.113245036594547	DH_JY
MDHFT34-1	Verrucomicrobiota	0.106658669853519	DH_JY
MDHFT35-2	Verrucomicrobiota	0.105828221091465	DH_JY
MDHFT4-1	Verrucomicrobiota	0.0780603425622412	DH_JY
MDHFT6-1	Verrucomicrobiota	0.143437293295525	DH_JY
MDHFT7-1	Verrucomicrobiota	0.0884830979423821	DH_JY
MDHFT8-1	Verrucomicrobiota	0.168075872606143	DH_JY
MDHFG10-1	Proteobacteria	0.0142640609542249	DH_FY
MDHFG11-2	Proteobacteria	0.00417588784484473	DH_FY
MDHFG1-1	Proteobacteria	0.0046304773348543	DH_FY
MDHFG12-2	Proteobacteria	0.0227597946169181	DH_FY
MDHFG13-1	Proteobacteria	0.00165742200499241	DH_FY
MDHFG14-2	Proteobacteria	0.00309623998652089	DH_FY
MDHFG16-2	Proteobacteria	0.00213500858436855	DH_FY
MDHFG17-2	Proteobacteria	0.0104076649513323	DH_FY
MDHFG18-2	Proteobacteria	0.0164220538309651	DH_FY
MDHFG19-2	Proteobacteria	0.0273996387000973	DH_FY
MDHFG22-1	Proteobacteria	0.0221503733514847	DH_FY
MDHFG23-2	Proteobacteria	0.0295374569626946	DH_FY
MDHFG2-3	Proteobacteria	0.0162413053484607	DH_FY
MDHFG24-1	Proteobacteria	0.00862737212794249	DH_FY
MDHFG27-2	Proteobacteria	0.0424853649393898	DH_FY
MDHFG28-2	Proteobacteria	0.00231400215991217	DH_FY
MDHFG29-2	Proteobacteria	0.0130312539595137	DH_FY
MDHFG30-2	Proteobacteria	0.0219652047626008	DH_FY
MDHFG31-2	Proteobacteria	0.011258788965442	DH_FY
MDHFG34-2	Proteobacteria	0.00247979932137816	DH_FY
MDHFG35-2	Proteobacteria	0.0124736135666346	DH_FY
MDHFG36-1	Proteobacteria	0.0107420357418805	DH_FY
MDHFG37-2	Proteobacteria	0.0146784121182931	DH_FY
MDHFG38-2	Proteobacteria	0.0101669725841439	DH_FY
MDHFG4-2	Proteobacteria	0.00334650000645127	DH_FY
MDHFG5-2	Proteobacteria	0.00941958815116118	DH_FY
MDHFG6-1	Proteobacteria	0.0132697440393822	DH_FY
MDHFG7-2	Proteobacteria	0.0320808569512389	DH_FY
MDHFG8-1	Proteobacteria	0.00289391453327779	DH_FY
MDHFG9-1	Proteobacteria	0.0215120720456568	DH_FY
MDHFT10-1	Proteobacteria	0.0441746751215763	DH_JY
MDHFT1-1	Proteobacteria	0.0352808591486476	DH_JY
MDHFT14-1	Proteobacteria	0.026138682524437	DH_JY
MDHFT15-1	Proteobacteria	0.0330598643919868	DH_JY
MDHFT16-1	Proteobacteria	0.0561378725326568	DH_JY
MDHFT17-1	Proteobacteria	0.0206022301886513	DH_JY
MDHFT18-1	Proteobacteria	0.0353667761266274	DH_JY
MDHFT19-1	Proteobacteria	0.0336829092265052	DH_JY
MDHFT20-1	Proteobacteria	0.0464266699735755	DH_JY
MDHFT21-1	Proteobacteria	0.0201395082001521	DH_JY
MDHFT2-1	Proteobacteria	0.0168190065052912	DH_JY
MDHFT23-1	Proteobacteria	0.0282375389955946	DH_JY
MDHFT24-1	Proteobacteria	0.0438643794435272	DH_JY
MDHFT25-2	Proteobacteria	0.0158938762333539	DH_JY
MDHFT26-2	Proteobacteria	0.036371900913046	DH_JY
MDHFT27-1	Proteobacteria	0.033285573094111	DH_JY
MDHFT29-1	Proteobacteria	0.0197962119480868	DH_JY
MDHFT30-1	Proteobacteria	0.0125122840094966	DH_JY
MDHFT31-1	Proteobacteria	0.0218156778095124	DH_JY
MDHFT3-1	Proteobacteria	0.0418284480796762	DH_JY
MDHFT32-1	Proteobacteria	0.0352838048435753	DH_JY
MDHFT33-1	Proteobacteria	0.0284815285398216	DH_JY
MDHFT34-1	Proteobacteria	0.0340961038998216	DH_JY
MDHFT35-2	Proteobacteria	0.0319206698536697	DH_JY
MDHFT4-1	Proteobacteria	0.0325667574508756	DH_JY
MDHFT6-1	Proteobacteria	0.0511556426473407	DH_JY
MDHFT7-1	Proteobacteria	0.0307002885500337	DH_JY
MDHFT8-1	Proteobacteria	0.0377695154786079	DH_JY
MDHFG10-1	Verrucomicrobiota_A	1.6943033836303e-05	DH_FY
MDHFG11-2	Verrucomicrobiota_A	1.15143140044734e-05	DH_FY
MDHFG1-1	Verrucomicrobiota_A	1.10211662499356e-05	DH_FY
MDHFG12-2	Verrucomicrobiota_A	2.01258101514436e-05	DH_FY
MDHFG13-1	Verrucomicrobiota_A	9.88943102410714e-06	DH_FY
MDHFG14-2	Verrucomicrobiota_A	1.22259016719482e-05	DH_FY
MDHFG16-2	Verrucomicrobiota_A	1.26834231335407e-05	DH_FY
MDHFG17-2	Verrucomicrobiota_A	1.62020812003759e-05	DH_FY
MDHFG18-2	Verrucomicrobiota_A	1.15471442975861e-05	DH_FY
MDHFG19-2	Verrucomicrobiota_A	1.4212454630371e-05	DH_FY
MDHFG22-1	Verrucomicrobiota_A	1.41107067282718e-05	DH_FY
MDHFG23-2	Verrucomicrobiota_A	1.58447622816727e-05	DH_FY
MDHFG2-3	Verrucomicrobiota_A	1.76793917034775e-05	DH_FY
MDHFG24-1	Verrucomicrobiota_A	1.89685805904506e-05	DH_FY
MDHFG27-2	Verrucomicrobiota_A	1.28621500938483e-05	DH_FY
MDHFG28-2	Verrucomicrobiota_A	8.83541656052468e-06	DH_FY
MDHFG29-2	Verrucomicrobiota_A	1.266881310489e-05	DH_FY
MDHFG30-2	Verrucomicrobiota_A	1.24298633337687e-05	DH_FY
MDHFG31-2	Verrucomicrobiota_A	1.27514232666321e-05	DH_FY
MDHFG34-2	Verrucomicrobiota_A	7.73741139473598e-06	DH_FY
MDHFG35-2	Verrucomicrobiota_A	1.15953236139161e-05	DH_FY
MDHFG36-1	Verrucomicrobiota_A	1.15023246669767e-05	DH_FY
MDHFG37-2	Verrucomicrobiota_A	1.7231609999007e-05	DH_FY
MDHFG38-2	Verrucomicrobiota_A	1.2019575134116e-05	DH_FY
MDHFG4-2	Verrucomicrobiota_A	2.20060490561854e-05	DH_FY
MDHFG5-2	Verrucomicrobiota_A	1.07569525966949e-05	DH_FY
MDHFG6-1	Verrucomicrobiota_A	1.90575590749922e-05	DH_FY
MDHFG7-2	Verrucomicrobiota_A	1.90793817311012e-05	DH_FY
MDHFG8-1	Verrucomicrobiota_A	9.56773041762148e-06	DH_FY
MDHFG9-1	Verrucomicrobiota_A	1.64608134626136e-05	DH_FY
MDHFT10-1	Verrucomicrobiota_A	1.22449722047383e-05	DH_JY
MDHFT1-1	Verrucomicrobiota_A	1.10515867179163e-05	DH_JY
MDHFT14-1	Verrucomicrobiota_A	1.06083788326383e-05	DH_JY
MDHFT15-1	Verrucomicrobiota_A	9.1871433175409e-06	DH_JY
MDHFT16-1	Verrucomicrobiota_A	1.25078216942372e-05	DH_JY
MDHFT17-1	Verrucomicrobiota_A	1.01090059947783e-05	DH_JY
MDHFT18-1	Verrucomicrobiota_A	1.30406469917859e-05	DH_JY
MDHFT19-1	Verrucomicrobiota_A	1.5911447205861e-05	DH_JY
MDHFT20-1	Verrucomicrobiota_A	1.27652743435501e-05	DH_JY
MDHFT21-1	Verrucomicrobiota_A	1.18612974063068e-05	DH_JY
MDHFT2-1	Verrucomicrobiota_A	1.43010040157535e-05	DH_JY
MDHFT23-1	Verrucomicrobiota_A	1.24630340121141e-05	DH_JY
MDHFT24-1	Verrucomicrobiota_A	1.63832054552051e-05	DH_JY
MDHFT25-2	Verrucomicrobiota_A	9.51460148573706e-06	DH_JY
MDHFT26-2	Verrucomicrobiota_A	1.14933988228e-05	DH_JY
MDHFT27-1	Verrucomicrobiota_A	1.06576149819314e-05	DH_JY
MDHFT29-1	Verrucomicrobiota_A	9.46647920349239e-06	DH_JY
MDHFT30-1	Verrucomicrobiota_A	9.60316949350044e-06	DH_JY
MDHFT31-1	Verrucomicrobiota_A	1.27189828776029e-05	DH_JY
MDHFT3-1	Verrucomicrobiota_A	1.09316331843952e-05	DH_JY
MDHFT32-1	Verrucomicrobiota_A	1.72032174655506e-05	DH_JY
MDHFT33-1	Verrucomicrobiota_A	1.24058837955724e-05	DH_JY
MDHFT34-1	Verrucomicrobiota_A	9.96889979841657e-06	DH_JY
MDHFT35-2	Verrucomicrobiota_A	1.52157636375883e-05	DH_JY
MDHFT4-1	Verrucomicrobiota_A	1.46674757403106e-05	DH_JY
MDHFT6-1	Verrucomicrobiota_A	1.12619181458596e-05	DH_JY
MDHFT7-1	Verrucomicrobiota_A	1.46452123974535e-05	DH_JY
MDHFT8-1	Verrucomicrobiota_A	1.14095490766331e-05	DH_JY
MDHFG10-1	Chloroflexota	6.67192135544322e-05	DH_FY
MDHFG11-2	Chloroflexota	6.06824194413314e-05	DH_FY
MDHFG1-1	Chloroflexota	8.53040066100274e-05	DH_FY
MDHFG12-2	Chloroflexota	5.37736024064243e-05	DH_FY
MDHFG13-1	Chloroflexota	6.13125620155768e-05	DH_FY
MDHFG14-2	Chloroflexota	4.44060848258914e-05	DH_FY
MDHFG16-2	Chloroflexota	4.26523111215538e-05	DH_FY
MDHFG17-2	Chloroflexota	4.47031038472512e-05	DH_FY
MDHFG18-2	Chloroflexota	4.20916495958869e-05	DH_FY
MDHFG19-2	Chloroflexota	6.18462134329314e-05	DH_FY
MDHFG22-1	Chloroflexota	5.51138739913565e-05	DH_FY
MDHFG23-2	Chloroflexota	3.28395132353908e-05	DH_FY
MDHFG2-3	Chloroflexota	5.85606096978529e-05	DH_FY
MDHFG24-1	Chloroflexota	4.67238173957917e-05	DH_FY
MDHFG27-2	Chloroflexota	3.89094291336115e-05	DH_FY
MDHFG28-2	Chloroflexota	4.85718132631358e-05	DH_FY
MDHFG29-2	Chloroflexota	5.31125345499366e-05	DH_FY
MDHFG30-2	Chloroflexota	4.24390034117296e-05	DH_FY
MDHFG31-2	Chloroflexota	7.51658470216114e-05	DH_FY
MDHFG34-2	Chloroflexota	6.87668856715481e-05	DH_FY
MDHFG35-2	Chloroflexota	5.15201284407408e-05	DH_FY
MDHFG36-1	Chloroflexota	4.38176745309903e-05	DH_FY
MDHFG37-2	Chloroflexota	9.96192639723033e-05	DH_FY
MDHFG38-2	Chloroflexota	5.06142091531249e-05	DH_FY
MDHFG4-2	Chloroflexota	6.28690310549932e-05	DH_FY
MDHFG5-2	Chloroflexota	3.1678829687532e-05	DH_FY
