ID	MDHFG10-1	MDHFG11-2	MDHFG1-1	MDHFG12-2	MDHFG13-1	MDHFG14-2	MDHFG16-2	MDHFG17-2	MDHFG18-2	MDHFG19-2	MDHFG22-1	MDHFG23-2	MDHFG2-3	MDHFG24-1	MDHFG27-2	MDHFG28-2	MDHFG29-2	MDHFG30-2	MDHFG31-2	MDHFG34-2	MDHFG35-2	MDHFG36-1	MDHFG37-2	MDHFG38-2	MDHFG4-2	MDHFG5-2	MDHFG6-1	MDHFG7-2	MDHFG8-1	MDHFG9-1	MDHFT10-1	MDHFT1-1	MDHFT14-1	MDHFT15-1	MDHFT16-1	MDHFT17-1	MDHFT18-1	MDHFT19-1	MDHFT20-1	MDHFT21-1	MDHFT2-1	MDHFT23-1	MDHFT24-1	MDHFT25-2	MDHFT26-2	MDHFT27-1	MDHFT29-1	MDHFT30-1	MDHFT31-1	MDHFT3-1	MDHFT32-1	MDHFT33-1	MDHFT34-1	MDHFT35-2	MDHFT4-1	MDHFT6-1	MDHFT7-1	MDHFT8-1
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio_A;s__	0.00545936782766933	0.00038045394275866	0.00119730192423669	0.00253553454933234	0.00105141972865383	0.00539688426378333	0.00954621996407129	0.00134483947260206	0.00688779428256108	0.00393663478075604	0.00691896007881365	0.000629685883420464	0.00893461395784767	0.00254194312023682	0.00121437209535747	0.00118345395570766	0.0194394885877657	0.00267655981825771	0.00227377746560069	0.00404949557279502	0.0102438409283487	0.00366690169946739	0.00114043641439394	0.000998769866690754	0.00319076623123049	0.000612333494147071	0.00334083436385441	0.00129687548334824	0.00161646697956428	0.00390002365476646	0.000340895094126824	0.000170045900431268	0.000283405181185086	0.000231197469387285	0.000294551276494278	0.000492487643511203	0.00024082432281314	0.000271415301730629	0.000837106601617963	0.000222463002312802	0.00020018699727781	0.00023852926434603	0.000150922528351178	0.00109192129637932	0.000181961224473902	0.000176050786478722	0.000364399164518408	0.000410392125840172	0.000759861174786264	0.000326825612692552	0.00017271147491941	0.000236940433103133	0.000252345032170405	0.000180383167406624	0.000814244943393115	0.00034909466256465	0.000347727106953139	0.000669370493231066
d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__RFP12;f__UBA1067;g__UBA1731;s__	0.00263577320683168	0.000536701751526064	0.00113493036858357	0.000124303887816272	0.00015079196424762	0.000847546746568134	8.86941711102895e-05	0.00230044047058151	0.0022111399887491	0.0012761195096366	7.94842869421204e-05	0.00138428173103255	0.00294260445435902	0.00113914998513055	8.75983577392218e-05	0.00150471228421729	0.00135371593334095	0.00217678730593734	0.00242341998525363	8.44914656222975e-05	0.00174708019516595	0.00254219925058362	0.00076989673712064	0.00266614625251437	0.000156777038072785	0.000299078994255319	0.0010195467449669	0.00140684262769827	0.000177984314237642	0.0003641038381521	0.0155797747997	0.0051361465393214	0.00616552280876264	0.00716114261602041	0.00631524352655347	0.00345797698693306	0.00342709558491527	0.00196124380623788	0.00508126780216665	0.00247700758791955	0.00680415307633369	0.00534590590730989	0.00225801981502234	0.00557821238595908	0.00312580314493041	0.00646050398186323	0.00243773631262512	0.0031607385828975	0.00299319134751341	0.00704938603946866	0.00242482751786705	0.00408971193145832	0.00323603276463846	0.00562749691272914	0.00675433711136254	0.00627107891938738	0.00535754511247533	0.00538601596722419
d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Zag111;s__	0.000763435067096355	8.41605236941235e-05	8.9729478088706e-05	5.77060601657061e-05	3.24920797949575e-05	5.83676480705525e-05	5.74012160612609e-05	0.000539588923494395	0.00112852936975955	0.000310164834826246	8.23742447574845e-05	0.000522730676949058	0.000243574330662273	0.000164646738611682	0.000257332032843597	0.000140052256598741	0.000128156525304827	0.000302010670769502	0.00011372192205702	2.95211490176458e-05	0.000350882368521737	0.000239313249021765	0.000111287617569661	8.68557884739178e-05	9.48402934997655e-05	8.49992685401525e-05	0.00218272155216957	0.00153103829940754	4.96564861054746e-05	0.000151192391519636	0.000726808504303229	0.00795832715534091	0.00205764486991957	0.004177934746839	0.00158823586885241	0.00224046812910144	0.00132631279517203	0.0019678677848717	0.00257582376295422	0.0013496579266025	0.00671418110490786	0.000842912211505974	0.000845503727924081	0.000434302667807506	0.0013852954439491	0.00254815042740882	0.000727543799039823	0.000357343992056187	0.00255018785547811	0.0105406605408787	0.00196876623154029	0.00221216391999162	0.000814564088261401	0.00256938766922076	0.00304644002422811	0.00170334090950032	0.00320971112621466	0.00112152004696318
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__RF16;s__	0.0390044923670091	0.00109867321794443	0.0230161825308097	0.00290509242809887	0.000928618139217545	0.000831839211497226	0.022802223672073	0.0591946128641228	0.139984486875851	0.0012147535327397	0.00125701328437031	0.00111760838718059	0.0400880015611378	0.0113899658794511	0.000950990473554567	0.0392262826665709	0.0934153293515597	0.124302381630161	0.0768426140182005	0.00103389740205813	0.144023559481368	0.0989416273278183	0.0624797750165153	0.105844153705496	0.0011844270326481	0.00449907471610211	0.0336696586426164	0.0625355114600076	0.00172359311924927	0.022923716073153	0.00106082145599416	0.00105100479663625	0.00104342149915612	0.00102786760438569	0.000833287896869377	0.0141947757391238	0.00175411240613887	0.0052166601305358	0.00138643082263007	0.00655180822714324	0.00116502368481733	0.00398473301202212	0.0209719759198799	0.00138845806696397	0.00783490968322629	0.0313166359665547	0.00125990216422378	0.00136756138542389	0.00638391018215984	0.0079509886944197	0.0118667926724174	0.00447542096541064	0.00136470439482397	0.0113276616917826	0.0124524836218534	0.000826537619034418	0.00450836306455541	0.00540020202834426
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__UBA7173_A;s__	8.95154060328843e-05	7.48402186368729e-05	5.75581070413138e-05	0.000490908321504007	3.89308882105507e-05	8.78496290835954e-05	4.09901079772827e-05	5.19427145883384e-05	5.16683141566675e-05	0.000202174033334278	5.57224815902465e-05	5.83377174569341e-05	7.33568265970442e-05	7.35741655449788e-05	0.00122853726025429	0.00058792776292993	4.92089243948805e-05	4.84854229894265e-05	5.14026451102645e-05	4.72966767975091e-05	5.73183099807946e-05	0.000437334505650257	5.83832275775111e-05	0.000183763376644711	7.28270120608063e-05	8.29155909738705e-05	6.35976412974258e-05	6.11790184767213e-05	0.000329575401861382	4.43441135346729e-05	0.00125099507402574	0.00115411538070885	0.00137330894027413	0.00145281691520794	0.000152676697253458	4.71195828723886e-05	0.000399133142787271	9.42778574953013e-05	0.000484671577814916	0.000230832407618481	0.00137044794155734	5.64233524333479e-05	0.000103618742228599	0.00012418286424824	0.000622215160669017	4.95334004366215e-05	8.05415263311028e-05	8.47762542157171e-05	0.000242409454895625	0.000104816165888337	0.000148898441646005	7.78212037732681e-05	0.000146856200589101	0.000546622494167243	0.000114409124264798	0.000261388748011895	0.000676357132385993	6.06511825576992e-05
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA4372;s__	0.0127112364184865	0.000770277111774476	0.00652278412736829	0.000951656718068557	0.00061677582607711	0.00207690526044928	0.0125569650392818	0.000781938813340213	0.00135282546097497	0.00101674216131951	0.0188743480210857	0.00108991356451134	0.00390814359206219	0.00111412315460546	0.00385844140238291	0.0457225196991247	0.00361728481519649	0.00402425362725584	0.0111815703292331	0.00057696126323494	0.00581541649026049	0.000682720106659349	0.0243186421583537	0.00434452994011271	0.00127858437789804	0.0013331687143469	0.00423029226614502	0.00099884503863063	0.00288950625440814	0.0229392504238465	0.000669576246885369	0.000603335994247946	0.000579627749402099	0.000481347395407811	0.000479747329939044	0.000570679031963285	0.000868643090380382	0.00100639126722231	0.000838281310093128	0.00084822621812637	0.000632592583069541	0.000739248327995459	0.000912476203725797	0.000730025519854396	0.000551099248065172	0.000770783625372152	0.000673654071076647	0.000758570790814786	0.00052701280668596	0.000709070858165455	0.000939587495368681	0.000705991571798916	0.000824619186650482	0.000917045312531671	0.00809506903047641	0.000525540619803429	0.00620686869677725	0.000629472838850059
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides_B;s__	0.0458711246284898	0.0343895032245945	0.0213446731578176	0.0698341368565555	0.0257804115471048	0.0452086308972726	0.0269435439186197	0.0263086154647975	0.0257728839558621	0.0293688371373953	0.0360093365908473	0.0418066682640794	0.0430688232971338	0.0463461509674708	0.0358316564563439	0.0337836979396854	0.0229313685393208	0.0289755627232468	0.0242149886177314	0.0555399542490606	0.0150827891633799	0.0202659445856522	0.0312696430828718	0.0218453143465978	0.0415383307556424	0.185785076271824	0.0408980419458392	0.0321727143424897	0.0339562333092895	0.0317953437651814	0.0209885414532168	0.0218811214004476	0.0145699928397048	0.0155918730311509	0.0173888923700056	0.0208005850108991	0.0189277767612757	0.0391177815881602	0.0332195634157708	0.0304295572014435	0.0174295988346294	0.0170457403340342	0.0273463543688159	0.0256113646899541	0.0117198492854908	0.0263350075060276	0.0164379227777701	0.0219890573275962	0.0134118763225939	0.0250895709728377	0.0299282293555603	0.0261789567551105	0.0248101398911258	0.0414455073152891	0.0350341356453096	0.0113846039028836	0.0166982527603662	0.0175485537117116
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__	0.00109023930333443	0.000413293251557142	0.000305542942939332	0.00148534204703223	0.00106304237650619	0.00133521167970527	0.000712255961693543	0.000447288006686247	0.000650681534146364	0.000664720114423986	0.00068939452918468	0.000848095804667718	0.000977138420581346	0.000800655872089514	0.000865450168258399	0.000569667928841623	0.000672360543095585	0.00076898197720058	0.000692890607858209	0.000960240867701524	0.000327346390696708	0.000628871918699991	0.000870697974131591	0.000473729847035902	0.00159218971238668	0.00199629004836682	0.000963540211161928	0.000869522253179342	0.000707579499210975	0.00140394993303976	0.000387002039662761	0.000346997760108712	0.000307838950215989	0.000362577585127662	0.000334872395097703	0.000347495197067822	0.000440053039360588	0.000560765787493334	0.000483035302099828	0.000453517038714642	0.000340216749689724	0.000347166320935927	0.000333937644489841	0.000291871187420855	0.000249013953627927	0.000414562704326018	0.000248105772680478	0.000470056220612887	0.000351282735676268	0.000312800069620058	0.000452919890341379	0.000384734284260181	0.000423277034805166	0.000500553368080088	0.000439454161251106	0.000279990341169107	0.000453629777734433	0.000286741881685266
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__D5;s__	0.000549022142587413	9.96686825413699e-05	0.000318353141103029	0.000216363197018865	6.4752045773361e-05	0.000450890435351388	0.000534173150129285	0.000281192889695616	0.000375787126574581	0.000306672305535501	0.000415159682158646	0.000277278536349692	0.000461156237536649	0.000271989122503634	0.00021807196523203	0.000294679057380365	0.000260556785874264	0.000186346208477401	0.000464500308901347	9.73839426823142e-05	0.000343384213591989	0.000303205609068924	0.000265087355357442	0.000164859974167808	0.000149731480719857	3.57438760013934e-05	0.000525899479516083	0.000171546669028683	0.000252666245876777	0.000710744399115208	0.000754738269022713	0.000939831082873724	0.000509348312707991	0.000847249592558199	0.00052269487060844	0.000525300898626345	0.000812833346187745	0.000610550424101001	0.000537862577569665	0.000464768603957391	0.000807809262809999	0.00074625408981596	0.000385771838091392	0.000285526553123554	0.000432039156053131	0.000646829027363793	0.000104847613481969	0.000415428184423656	0.000337605063754111	0.000405284350318863	0.000372285395793944	0.000346150044967321	0.000357845182913189	0.000545234154260736	0.000623339888585741	0.000975223964657762	0.0011482778518374	0.000764312186446877
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__	0.00536431645667992	0.00171801811708266	0.00141144161863561	0.00934488708693934	0.00590157441005315	0.0104565654741169	0.00648628208487123	0.00213749272933211	0.0020952195683771	0.00598277080566635	0.00407645787385939	0.00129095964153053	0.00449494554954803	0.00551434576601204	0.00339961597251093	0.00250046735613863	0.00118655703237358	0.00301309219891082	0.00521201608638205	0.00647931388178468	0.0020594101137887	0.00360691546122963	0.00212202141239914	0.00164744090563865	0.0484089216528659	0.000875020844666311	0.00357539025380254	0.001990225489371	0.00455140106671128	0.00780274033533441	0.00132601807812393	0.00132605768192107	0.00132757165678024	0.00110604640059262	0.00152474721901365	0.00155427435474098	0.00236990075726282	0.00216577323357864	0.00162813947837586	0.00151128935613186	0.00156830809278699	0.00161661722282078	0.0015334323577779	0.0017685353180411	0.00155989702944808	0.00178980813646701	0.000834679814034545	0.00447298625802857	0.00111434280833962	0.00111877046028411	0.00136183730122874	0.00112295544032975	0.00138936222088034	0.00160363723823256	0.00274504307435626	0.00130913405403492	0.00214196953007537	0.00138262543391617
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Monoglobales;f__;g__;s__	0.00210857390898766	0.00127940044730376	0.00144524975912171	0.000993161941437379	0.000548861507837905	0.000800562164116143	0.00189859207160454	0.00106614713439573	0.00110704329844372	0.00154545177645811	0.00219748946327935	0.00121552011228714	0.00171170953983661	0.0013106197609501	0.00233093460032876	0.00123318276151018	0.0014418501599497	0.00123983740839161	0.00102494974886312	0.000725292691214484	0.00100543468312552	0.00103230348597077	0.0016639271640845	0.00112354318383823	0.00143549792115754	0.000283884208920977	0.00195463676943326	0.00188617387269441	0.00173467170425399	0.00120649352922358	0.00319434899306344	0.00203252450576288	0.00192510402201991	0.00587696688130914	0.00159359810262039	0.00177564201924589	0.00229753144652601	0.00306584073494003	0.00732738800454464	0.00440732915627699	0.00344757083609155	0.00490002091066264	0.00320765445357547	0.00299809354741701	0.00229672374838103	0.00285158598462724	0.000715275653294658	0.0033356314290656	0.00152520079887529	0.00161502648864956	0.00190993732228796	0.00368852905816449	0.00250521743257967	0.00280419187741922	0.00203770930366719	0.00128455897372948	0.00317462547716363	0.002129508185707
d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__UBA1829;g__;s__	0.00348929631003169	0.00222592471196264	0.00331964716012703	0.000397971767955012	0.000306467054112028	0.00178945346366607	0.000781708742550448	0.00414578812623544	0.00372679573558852	0.00323102909909682	0.00232165225797439	0.00567814949987983	0.00446544613855521	0.00932615780475459	0.000692963102537582	0.00283938077159586	0.00587091678076576	0.00490486315275161	0.00111913865256646	0.000331411020985638	0.00302020161642623	0.00308112857418242	0.00497443185895698	0.00585692005851078	0.000546485616326232	0.00041370511365814	0.0057668712366713	0.00735353958726567	0.00152827850885629	0.000653669549271913	0.046856986459266	0.0328596846007715	0.0159388629200496	0.0628477264898683	0.0504675345423646	0.0209807498601588	0.0214666463758977	0.0167269073634559	0.0183143744134616	0.0166718484383011	0.0632024080713996	0.0354132972059292	0.0199269079876205	0.0227170227022235	0.021306097144103	0.00948620786605314	0.00313270479301979	0.0247994959973084	0.0253160639535463	0.0490327095650299	0.0215933395772065	0.0244341175145534	0.019538847643885	0.0291717782258997	0.0320186219733739	0.0660565633432132	0.0237050579129322	0.0228876461875133
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA1777;s__	0.00197399399136675	0.00115249063601815	0.000898670811286195	0.00130385086748188	0.00102159083150988	0.00135865286976234	0.0011477026256221	0.00101654735620194	0.00123729814061375	0.00123027306363119	0.00107237146709015	0.00118312663389091	0.00182100232232731	0.00158381073769751	0.00172632889854479	0.00104700906807877	0.00133046596413303	0.00119807626188876	0.00108024550257439	0.000988998548855727	0.000986938429898198	0.00108028665778581	0.00250678625072892	0.00105064072410537	0.00132531829576837	0.000475440543917113	0.00197166774145701	0.00201211817636752	0.00119755024768107	0.00209201523336838	0.00159685752111086	0.00135893664400945	0.00134428150840225	0.00116628477727127	0.00136122025656494	0.00273406386749686	0.00224960571865636	0.00179826573733928	0.00121657733070416	0.00177771542552381	0.00176076005352034	0.00189721126379044	0.00145541698612659	0.00136253106867549	0.00147759356248742	0.00126079152921151	0.00172264625000253	0.00137077820711985	0.00207330598353051	0.00117814482153672	0.00280725135618148	0.00165092947930397	0.00195264779148724	0.00152400903805877	0.00117726319121311	0.00215936323989797	0.00188611168655353	0.00127983958834979
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__;s__	0.050120119141731	0.0661559168080771	0.032645464456466	0.126530317834194	0.0233646905557135	0.0823392307931567	0.036906787495282	0.0929071949660366	0.0534620409583072	0.0678766519258775	0.0759369004757562	0.0582168782585942	0.0361293703662882	0.117745056220901	0.033320102794067	0.0691604011775902	0.0360709440485185	0.0620926953815424	0.0284922149783694	0.0374929179536548	0.0282310848512328	0.0408197214495951	0.0700273538975355	0.0460070306545411	0.0749856254478355	0.0154005426663053	0.0723401001476122	0.0879439672182502	0.085318534506526	0.0197619115879884	0.0202701998864673	0.0592837644695035	0.0104223129008649	0.0165276941316281	0.0149333877641401	0.0238106446353775	0.0188634029220977	0.028162469311692	0.030786999118492	0.019451569239232	0.0354551301834511	0.0310523681127297	0.0327271329855338	0.0262419857266158	0.0112952334079471	0.0181709350420092	0.0344696724092507	0.023798756840782	0.013964648956336	0.0323214973576345	0.0341015464995177	0.0196181105487162	0.0244774456693181	0.0590228414258164	0.0155319518654145	0.029067603876372	0.0348751847313399	0.0212611227928324
d__Bacteria;p__Desulfobacterota_A;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__	3.7339876636977e-05	4.9600644224506e-05	2.78446550106671e-05	3.10949599184208e-05	1.70601430394161e-05	2.21136936450554e-05	2.12253660272166e-05	2.64482866229584e-05	2.1515287623224e-05	2.90838207331056e-05	3.15939442747961e-05	3.46728551245148e-05	0.0001260896100044	7.75218563198833e-05	1.92117654945223e-05	2.20986379723455e-05	0.00046247291723111	7.75453615878868e-05	2.40668679614647e-05	1.09708164765199e-05	5.97096473125295e-05	2.32016657194987e-05	0.000944425457455193	0.000161688857776288	3.04794497496343e-05	2.16310842422296e-05	0.000107581849957515	0.000279366640868053	2.46441923717791e-05	3.14073926982393e-05	0.000412781945610021	0.000134877225602261	9.68227007863573e-05	0.000206379298392443	0.000178607710409195	0.000212885421269152	0.000230999376408143	0.000325556933608372	0.000213026833088362	0.00041418476017634	0.000100264234123925	0.000560983993414132	0.000186373398544208	0.000125286953547762	0.000159612396880217	0.00015601595681631	0.000181944902342469	5.57002248566986e-05	0.000180583245703391	0.000186658322625761	0.00181931927554983	0.000348672962355332	0.000186774405737269	0.000385203192534113	0.000634953121319831	0.000156600176009303	0.00016972633263764	0.000270163132251753
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA7477;s__	0.000128660170032334	0.000148789118491458	8.09332500438427e-05	4.76422099132772e-05	5.24928848511658e-05	8.69696710489563e-05	0.000112029363095868	7.92418103339173e-05	0.000105188161130911	0.000127396439918321	7.54636391655644e-05	8.68130734163193e-05	0.00018069447078648	0.000100778340389345	7.43846736017905e-05	7.37495503015218e-05	9.95884190523078e-05	0.000123236981732445	7.41336783726727e-05	7.71506847399517e-05	9.6467257523154e-05	8.91267048471037e-05	0.000148174086797985	7.90108183840903e-05	6.50613957770397e-05	1.95045356977592e-05	0.00014368428395763	9.46850115516258e-05	0.000182009358856568	0.000119985735068308	0.0010613541156751	0.000146230986898505	0.000919396211115541	0.00100137219816915	0.000140199964505984	0.000268603032765037	0.000151693830763492	0.000235632432303124	0.000295042613259901	0.000215377138228671	0.000272052283838293	0.00025521635248134	0.000129426101632393	0.000113553948443108	0.000113620747409444	0.000191949903714941	0.0015547226700288	0.00019653334590238	0.000110387630750882	9.65042270014492e-05	0.000123480200304873	0.000261250540827694	0.000105526247771552	0.000160333924467558	0.000431271549765626	0.000275266082619641	0.000263925755117739	0.00047140755713528
d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__	0.0130008868948974	0.0232881352047737	0.050848772717565	0.00119997178813371	0.000978191395973931	0.00129916568382051	0.021007445386968	0.011100986996075	0.0137989045438934	0.00171986548027468	0.00548397082459041	0.00718116063447494	0.00984640837143574	0.00885835220454779	0.00265631279410675	0.00950670576740242	0.0143448716286524	0.00475351841034188	0.0129551424585181	0.000485169702198943	0.0108217710515191	0.0153605511164963	0.00163724481149286	0.012750394926414	0.0077549621549555	0.000457856114428308	0.0118182469047859	0.00313558212855882	0.0118230467144316	0.00111408049467113	0.00163260134994851	0.00333402286897877	0.00240630753968993	0.00345981183167817	0.00191471940428475	0.00522689831173613	0.00819163114669185	0.0049357073385275	0.00263930880111593	0.00579888980095537	0.00228633752264003	0.00386746311139448	0.0023059415381469	0.00285413995861793	0.00664954537829041	0.00338628907752696	0.000880052135305634	0.00556327859399597	0.00275487404477162	0.000872824703773183	0.00415225746985206	0.00245328492063771	0.0050986459946012	0.00224892502629974	0.00624738086885352	0.00336922832177568	0.0105477477723032	0.00171311158972488
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Solobacterium;s__	0.000496085101079192	0.000728970908893984	0.000218317087987274	0.000305673252293974	0.000140428063214016	0.000216701459213009	0.000219409546244307	0.000143290594532717	0.000142495720909331	0.000185400312775789	0.000376261634618134	0.000121705566766778	0.000341723788192394	0.000360230103922432	0.000122089371983996	0.000451532424225355	0.000308523765145234	0.000187580075747875	0.000544221008188456	0.000308291879783447	0.000201712787942397	0.000206173686870628	0.000349186123769443	0.00035789721448124	0.000700786687338095	0.000587540559422062	0.000234248161461838	0.000717123261506881	0.000651989068211737	0.000677436116330947	0.000871277233998138	0.00036625931003259	0.000686920974574536	0.000724627249135213	0.00075813870954853	0.00182284050296243	0.000825725461084297	0.00124661707645272	0.000546290873567029	0.000770733194831861	0.000862256638186396	0.000980184758696348	0.000552287087756449	0.00105959944876334	0.000994728697672022	0.00117630504064305	0.00159076443081457	0.000755212029292861	0.00111074005041773	0.000666976567710951	0.000796020831426571	0.000642299745870757	0.000567820649231153	0.000570620654831112	0.000360834677891792	0.000547193246432595	0.000749200441733454	0.00045923648923446
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__	0.106791361525868	0.0907481129079916	0.0957572770051746	0.104793306045063	0.101410263209119	0.0934641186338107	0.166332448439202	0.0808878328755104	0.0848091873565198	0.114124858139362	0.132171425593955	0.160234487195507	0.0777217565355327	0.0861991068068034	0.132894476727257	0.207759111457236	0.0850160604513139	0.0638050329779471	0.109492001453397	0.104785128031179	0.0395344425801424	0.0810601815077967	0.0669547489717175	0.0831447221767966	0.102699977341655	0.124206122121868	0.0736764500187403	0.139800867054825	0.163421843427475	0.0516752844119477	0.0369094512711708	0.0438727103165525	0.0523051298416034	0.0542889253635629	0.0347942018547402	0.0564195082750821	0.0732373595545207	0.0743953561797459	0.0730502461216983	0.0516743733116182	0.051786393385089	0.0416859882549475	0.0628831650028053	0.106029854308673	0.0279393172266166	0.0419320619244286	0.0385504632034519	0.0802358584656929	0.0509723041417622	0.0657489040673136	0.0823078942202733	0.0619883052595054	0.0666883741576491	0.0826117233187804	0.0479150825407123	0.0263331691877228	0.0530075603391313	0.0525847843466707
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__;s__	0.00039446511471447	0.000240008331536851	0.000153101956090301	0.00046946016464048	0.000252443628835168	0.000310464662030641	0.000301308088981469	0.000204640907061802	0.000227603134329939	0.00025436824723168	0.000234839351265413	0.000237807997948936	0.000382112065932105	0.000292434445468151	0.000385108943493217	0.000245366267702342	0.000294572062344356	0.000277939776617228	0.000258122473056573	0.000246246305827262	0.000180322685008356	0.000231082912358794	0.0005305938538908	0.000220681964721114	0.000628374560084486	9.51710093211453e-05	0.000351302333736772	0.000388961409704016	0.000262296644578632	0.000474171646107663	0.000605410719588729	0.000473717198183247	0.000241770225462902	0.00033963392983888	0.000915691552444755	0.000860632219181231	0.0014475456333684	0.00202481269273376	0.000504691228184872	0.000860137433836658	0.00100202784768401	0.000729384430281079	0.00105560949107371	0.000347522392995722	0.00133466418006189	0.000496227759303407	0.000913296549274671	0.00068634219435496	0.000500347486271746	0.000643455690147385	0.00129735833152916	0.000460723436962585	0.000597480591352666	0.000581142727057414	0.00151954232679249	0.000538910373881348	0.000274853812616037	0.000630986624694638
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	0.000558321496871137	0.000425654989996438	0.000271590396443332	0.000548963780049004	0.000213689823181289	0.000471467190349616	0.000330030171118887	0.000327754649191516	0.000356376977107627	0.000453818910873203	0.000427813012472934	0.000510460465048572	0.000489124054499095	0.000623170961315999	0.000491140584558588	0.000454238075638785	0.000301018519325113	0.000438857608910991	0.000367917011744469	0.000332105717302226	0.000300030647352747	0.000294763204342453	0.000310191344889988	0.000294611933330495	0.000427733923741703	0.00080842624918876	0.000518466370325772	0.000446606180996155	0.000389912606199322	0.000336128544128251	0.00128079129379154	0.00147705875340322	0.0006878837725794	0.0011976610363728	0.000566732197993114	0.00072590593723027	0.00111659416078424	0.00168444678891602	0.00147233073629092	0.0019338194694775	0.00111210896231883	0.00175238284450971	0.00221626475962815	0.000615600788851514	0.000541921831834637	0.00138179423851858	0.00105020051940757	0.0014461131778839	0.000429897746266393	0.000561976824901139	0.00233982590511212	0.0012055092857747	0.00219859345443454	0.00137640855387882	0.00150932732256036	0.00146740049144312	0.000785879321533356	0.00207483976606705
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__M3;s__	0.000522088976013938	0.00019641789001342	9.31626860160839e-05	0.000284906477947487	0.000168482786327533	0.00057119277676008	0.00128717503275438	0.000391868568720554	0.000113024216678951	0.00109073580110796	0.000329844306635427	0.000453246839036706	0.000762409010552122	0.000245950821273217	0.00313512396094105	0.000169240115033073	0.000176926935823744	0.000271687504242074	0.000116622416180603	0.000192865072802426	8.36783166589361e-05	9.54868126935295e-05	9.63641357612359e-05	0.000316329900768109	0.00044958610746695	0.000171818424829521	0.00107007919519882	0.00216297112993269	0.00015177183350755	0.00364858573773589	0.000551843576805455	0.000562324051332587	0.00116416378680622	0.00141636714188368	0.00117390914244758	0.00146390346159035	0.000354128220752544	0.00179130798708281	0.000979481701442725	0.00100115577286538	0.00127761164263037	0.00107053204331121	9.92878815062846e-05	0.00142958084083209	0.00136972185530047	0.00197718103616223	0.00276046089032168	0.00534228030095709	0.001058536485249	0.00184950787283701	0.00183435709468029	0.00180197984512028	0.0017421117896804	0.000375413168927952	0.000697999458719409	0.00155012772122546	0.00168014860593972	0.000182037904730077
