Sample	Phylum	Number	Group
AMSFB11-1	Campylobacterota	0.000810814790932911	WZ_W
AMSFB12-1	Campylobacterota	0.00382815733738337	WZ_W
AMSFB13-2	Campylobacterota	0.00093333781868451	WZ_W
AMSFB14-1	Campylobacterota	0.00189225394586136	WZ_W
AMSFB2-1	Campylobacterota	0.00132877112375315	WZ_W
AMSFB3-1	Campylobacterota	0.00173897418576852	WZ_W
AMSFB4-1	Campylobacterota	0.000637281646822502	WZ_W
AMSFB5-1	Campylobacterota	0.000919248596319848	WZ_W
AMSFB6-1	Campylobacterota	0.00169008534689478	WZ_W
AMSFB8-1	Campylobacterota	0.000943181667820683	WZ_W
AMSFB9-2	Campylobacterota	0.00093362892809722	WZ_W
AMSFH11-1	Campylobacterota	0.00880218497219588	WZ_XC
AMSFH12-2	Campylobacterota	0.0638191335082006	WZ_XC
AMSFH13-1	Campylobacterota	0.00934961840308491	WZ_XC
AMSFH3-2	Campylobacterota	0.0340140517869836	WZ_XC
AMSFH4-1	Campylobacterota	0.0011116983926427	WZ_XC
AMSFH5-1	Campylobacterota	0.0126360512975071	WZ_XC
AMSFH6-1	Campylobacterota	0.00245827865018856	WZ_XC
AMSFH8-1	Campylobacterota	0.00172533423600884	WZ_XC
AMSFH9-1	Campylobacterota	0.0128260924267337	WZ_XC
AMSFJ10-1	Campylobacterota	0.00111767064128352	WZ_DC
AMSFJ11-1	Campylobacterota	0.00183781953696894	WZ_DC
AMSFJ12-1	Campylobacterota	0.0907423146448443	WZ_DC
AMSFJ13-2	Campylobacterota	0.00135300671743405	WZ_DC
AMSFJ14-1	Campylobacterota	0.0010667281822025	WZ_DC
AMSFJ2-2	Campylobacterota	0.000697089296836261	WZ_DC
AMSFJ3-1	Campylobacterota	0.0342500569384184	WZ_DC
AMSFJ4-1	Campylobacterota	0.000155911667639506	WZ_DC
AMSFJ5-1	Campylobacterota	0.000502752871748279	WZ_DC
AMSFJ6-1	Campylobacterota	0.000953399889377481	WZ_DC
AMSFJ8-1	Campylobacterota	0.000523232038069061	WZ_DC
AMSFJ9-2	Campylobacterota	0.000223280684872215	WZ_DC
AMSFK11-1	Campylobacterota	0.00644706221339131	WZ_XC
AMSFK12-1	Campylobacterota	0.0272653405475397	WZ_XC
AMSFK13-2	Campylobacterota	0.013551587214973	WZ_XC
AMSFK3-2	Campylobacterota	0.0230064603161553	WZ_XC
AMSFK4-2	Campylobacterota	0.00105996592141932	WZ_XC
AMSFK7-2	Campylobacterota	0.0194383436686453	WZ_XC
AMSFK8-1	Campylobacterota	0.00731830458939368	WZ_XC
AMSFL10-1	Campylobacterota	0.000984625528706285	WZ_W
AMSFL11-1	Campylobacterota	0.000629515366386003	WZ_W
AMSFL12-1	Campylobacterota	0.00123539513626262	WZ_W
AMSFL13-2	Campylobacterota	0.00134620398782491	WZ_W
AMSFL14-1	Campylobacterota	0.00147833126790198	WZ_W
AMSFL2-1	Campylobacterota	0.000615660170162495	WZ_W
AMSFL3-1	Campylobacterota	0.000581967645740373	WZ_W
AMSFL4-1	Campylobacterota	0.000612510194776292	WZ_W
AMSFL5-1	Campylobacterota	0.000648044748748401	WZ_W
AMSFL6-1	Campylobacterota	0.00078101800871801	WZ_W
AMSFL8-1	Campylobacterota	0.000449268188107777	WZ_W
AMSFL9-2	Campylobacterota	0.000643511141516375	WZ_W
AMSFO10-1	Campylobacterota	0.00522326723059839	WZ_DC
AMSFO11-1	Campylobacterota	0.00336897625730046	WZ_DC
AMSFO12-1	Campylobacterota	0.0986481956855357	WZ_DC
AMSFO13-2	Campylobacterota	0.00024025713879485	WZ_DC
AMSFO14-1	Campylobacterota	0.00183491089679299	WZ_DC
AMSFO3-2	Campylobacterota	0.157564924133668	WZ_DC
AMSFO4-1	Campylobacterota	0.000202330717103614	WZ_DC
AMSFO5-1	Campylobacterota	0.00041495075483755	WZ_DC
AMSFO6-1	Campylobacterota	0.000888559012313175	WZ_DC
AMSFO8-1	Campylobacterota	0.000401500593639489	WZ_DC
AMSFO9-2	Campylobacterota	0.000326742765037911	WZ_DC
AMSFS10-1	Campylobacterota	0.00095611811203877	WZ_XC
AMSFS11-1	Campylobacterota	0.0016981987041022	WZ_XC
AMSFS12-1	Campylobacterota	0.00178574663695279	WZ_XC
AMSFS13-2	Campylobacterota	0.0122374901503642	WZ_XC
AMSFS14-1	Campylobacterota	0.00153241978812344	WZ_XC
AMSFS4-1	Campylobacterota	0.000732833579423915	WZ_XC
AMSFS5-1	Campylobacterota	0.000909402957777881	WZ_XC
AMSFS6-1	Campylobacterota	0.00242847666727327	WZ_XC
AMSFS7-2	Campylobacterota	0.00705918052189095	WZ_XC
AMSFS8-1	Campylobacterota	0.00848828978772543	WZ_XC
AMSFS9-2	Campylobacterota	0.00102578133520644	WZ_XC
AMSFW10-1	Campylobacterota	0.00115237851291825	WZ_W
AMSFW11-1	Campylobacterota	0.00304838462808921	WZ_W
AMSFW12-1	Campylobacterota	0.00309640893676799	WZ_W
AMSFW13-2	Campylobacterota	0.010104513315029	WZ_W
AMSFW14-1	Campylobacterota	0.000825353416778528	WZ_W
AMSFW2-1	Campylobacterota	0.00233325298247885	WZ_W
AMSFW3-2	Campylobacterota	0.00231247153592852	WZ_W
AMSFW4-1	Campylobacterota	0.000366929812897186	WZ_W
AMSFW5-1	Campylobacterota	0.00094621763726589	WZ_W
AMSFW6-1	Campylobacterota	0.00183937052965165	WZ_W
AMSFW8-1	Campylobacterota	0.000968171487483333	WZ_W
AMSFW9-2	Campylobacterota	0.000974157794826457	WZ_W
AMSFZ10-1	Campylobacterota	0.00123423260847822	WZ_W
AMSFZ11-1	Campylobacterota	0.000472606875055482	WZ_W
AMSFZ12-1	Campylobacterota	0.00175093223683561	WZ_W
AMSFZ14-1	Campylobacterota	0.00155065980396877	WZ_W
AMSFZ2-1	Campylobacterota	0.000680965087239088	WZ_W
AMSFZ3-1	Campylobacterota	0.0029930508899051	WZ_W
AMSFZ4-1	Campylobacterota	0.00028034533467774	WZ_W
AMSFZ5-1	Campylobacterota	0.000569885052791845	WZ_W
AMSFZ6-1	Campylobacterota	0.00152454835303161	WZ_W
AMSFZ8-1	Campylobacterota	0.00110686791179403	WZ_W
AMSFZ9-2	Campylobacterota	0.00136532915842989	WZ_W
AWMGB10-1	Campylobacterota	0.000898285615389208	WZ_W
AWMGB11-2	Campylobacterota	0.00300577449503975	WZ_W
AWMGB12-2	Campylobacterota	0.00099379498033064	WZ_W
AWMGB1-2	Campylobacterota	0.00315760784748765	WZ_W
AWMGB13-2	Campylobacterota	0.00172999304407465	WZ_W
AWMGB20-1	Campylobacterota	0.00169074559662478	WZ_W
AWMGB21-2	Campylobacterota	0.00109559644299048	WZ_W
AWMGB2-1	Campylobacterota	0.0038961145346976	WZ_W
AWMGB3-1	Campylobacterota	0.00281082612767866	WZ_W
AWMGB4-1	Campylobacterota	0.000522483458667419	WZ_W
AWMGB5-1	Campylobacterota	0.0026243007767609	WZ_W
AWMGB8-2	Campylobacterota	0.00185158593450317	WZ_W
AWMGB9-1	Campylobacterota	0.00243195932916404	WZ_W
AWMGH10-2	Campylobacterota	0.0131432032209489	WZ_XC
AWMGH11-2	Campylobacterota	0.010055185642266	WZ_XC
AWMGH1-2	Campylobacterota	0.0176694588525974	WZ_XC
AWMGH13-2	Campylobacterota	0.0102073907001866	WZ_XC
AWMGH20-1	Campylobacterota	0.00905654069057731	WZ_XC
AWMGH2-1	Campylobacterota	0.00697752684719061	WZ_XC
AWMGH3-1	Campylobacterota	0.00911113136782989	WZ_XC
AWMGH4-1	Campylobacterota	0.0054174357368289	WZ_XC
AWMGH7-2	Campylobacterota	0.0200074035456276	WZ_XC
AWMGH8-2	Campylobacterota	0.0124411037795377	WZ_XC
AWMGH9-2	Campylobacterota	0.0145713374162199	WZ_XC
AWMGJ10-1	Campylobacterota	0.00185354171180952	WZ_DC
AWMGJ1-1	Campylobacterota	0.000265697750684203	WZ_DC
AWMGJ12-2	Campylobacterota	0.0136979522807082	WZ_DC
AWMGJ13-2	Campylobacterota	0.00458896113107486	WZ_DC
AWMGJ20-1	Campylobacterota	0.0104380093970059	WZ_DC
AWMGJ21-2	Campylobacterota	0.00529153039631844	WZ_DC
AWMGJ2-1	Campylobacterota	0.0245959865545273	WZ_DC
AWMGJ3-1	Campylobacterota	0.00140542211703541	WZ_DC
AWMGJ4-1	Campylobacterota	0.00142440682890197	WZ_DC
AWMGJ5-1	Campylobacterota	0.00198267572283887	WZ_DC
AWMGJ6-2	Campylobacterota	0.00361611088930699	WZ_DC
AWMGJ7-2	Campylobacterota	0.00755705167650952	WZ_DC
AWMGJ8-2	Campylobacterota	0.000799982057001937	WZ_DC
AWMGJ9-1	Campylobacterota	0.00777880538707404	WZ_DC
AWMGK10-1	Campylobacterota	0.00712937398399265	WZ_XC
AWMGK11-2	Campylobacterota	0.0160912519001983	WZ_XC
AWMGK1-1	Campylobacterota	0.01243352399821	WZ_XC
AWMGK12-2	Campylobacterota	0.0163687954679467	WZ_XC
AWMGK13-2	Campylobacterota	0.00895710965890137	WZ_XC
AWMGK14-1	Campylobacterota	0.0138951840445318	WZ_XC
AWMGK15-2	Campylobacterota	0.0131662785276307	WZ_XC
AWMGK16-1	Campylobacterota	0.00757448209726144	WZ_XC
AWMGK18-2	Campylobacterota	0.0172074153459656	WZ_XC
AWMGK19-2	Campylobacterota	0.0151975557208065	WZ_XC
AWMGK20-1	Campylobacterota	0.0168582283116135	WZ_XC
AWMGK21-2	Campylobacterota	0.00963946942892615	WZ_XC
AWMGK2-1	Campylobacterota	0.0143045268695881	WZ_XC
AWMGK3-1	Campylobacterota	0.0195289453062287	WZ_XC
AWMGK4-1	Campylobacterota	0.00942485623005435	WZ_XC
AWMGK5-1	Campylobacterota	0.00526441402572359	WZ_XC
AWMGK6-2	Campylobacterota	0.0314392036480818	WZ_XC
AWMGK7-2	Campylobacterota	0.0240798165171018	WZ_XC
AWMGK8-2	Campylobacterota	0.00909377943974271	WZ_XC
AWMGK9-2	Campylobacterota	0.00849875387431214	WZ_XC
AWMGL10-1	Campylobacterota	0.00131390568719665	WZ_W
AWMGL11-2	Campylobacterota	0.00217608472568486	WZ_W
AWMGL1-1	Campylobacterota	0.000671773582291282	WZ_W
AWMGL12-2	Campylobacterota	0.000789477584771997	WZ_W
AWMGL13-2	Campylobacterota	0.0106763559370581	WZ_W
AWMGL20-1	Campylobacterota	0.00277882735576009	WZ_W
AWMGL21-2	Campylobacterota	0.000224375375157923	WZ_W
AWMGL2-2	Campylobacterota	0.000953913894534822	WZ_W
AWMGL3-1	Campylobacterota	0.0117303115239603	WZ_W
AWMGL4-1	Campylobacterota	0.00169484537562662	WZ_W
AWMGL7-2	Campylobacterota	0.00112078427434679	WZ_W
AWMGL8-2	Campylobacterota	0.00211993243300123	WZ_W
AWMGL9-1	Campylobacterota	0.0012730343430329	WZ_W
AWMGO10-1	Campylobacterota	0.00482842198247948	WZ_DC
AWMGO11-2	Campylobacterota	0.000453184035748349	WZ_DC
AWMGO12-2	Campylobacterota	0.0478770604352232	WZ_DC
AWMGO1-2	Campylobacterota	0.000766316941914933	WZ_DC
AWMGO13-2	Campylobacterota	0.00983599718989706	WZ_DC
AWMGO20-1	Campylobacterota	0.0100020986227198	WZ_DC
AWMGO21-2	Campylobacterota	0.00119563232122329	WZ_DC
AWMGO2-1	Campylobacterota	0.00423080688763719	WZ_DC
AWMGO3-1	Campylobacterota	0.00236525922027284	WZ_DC
AWMGO4-1	Campylobacterota	0.000315631759280877	WZ_DC
AWMGO5-1	Campylobacterota	0.00486417739627017	WZ_DC
AWMGO7-2	Campylobacterota	0.0033038668096186	WZ_DC
AWMGO8-2	Campylobacterota	0.000884133357306329	WZ_DC
AWMGO9-2	Campylobacterota	0.0164187953803613	WZ_DC
AWMGS10-1	Campylobacterota	0.012127652627937	WZ_XC
AWMGS11-2	Campylobacterota	0.01618078414651	WZ_XC
AWMGS12-2	Campylobacterota	0.0136372784172727	WZ_XC
AWMGS13-2	Campylobacterota	0.0145974742939879	WZ_XC
AWMGS14-1	Campylobacterota	0.00777094177870585	WZ_XC
AWMGS16-1	Campylobacterota	0.0311197424309082	WZ_XC
AWMGS18-2	Campylobacterota	0.01033181318374	WZ_XC
AWMGS19-1	Campylobacterota	0.0117660387720999	WZ_XC
AWMGS20-1	Campylobacterota	0.0125405072742373	WZ_XC
AWMGS21-2	Campylobacterota	0.0127533859762882	WZ_XC
AWMGS2-1	Campylobacterota	0.00567749068837928	WZ_XC
AWMGS3-1	Campylobacterota	0.0159038278820317	WZ_XC
AWMGS5-1	Campylobacterota	0.0122527812267467	WZ_XC
AWMGS6-2	Campylobacterota	0.00295877263929199	WZ_XC
AWMGS9-2	Campylobacterota	0.022385005929767	WZ_XC
AWMGW10-1	Campylobacterota	0.0173288866243315	WZ_W
AWMGW11-2	Campylobacterota	0.00782501636419032	WZ_W
AWMGW1-1	Campylobacterota	0.0161414026693664	WZ_W
AWMGW12-2	Campylobacterota	0.00186363852111286	WZ_W
AWMGW13-2	Campylobacterota	0.017301220865846	WZ_W
AWMGW20-1	Campylobacterota	0.00550690246394851	WZ_W
AWMGW21-2	Campylobacterota	0.000571360229240125	WZ_W
AWMGW2-1	Campylobacterota	0.000964573873624025	WZ_W
AWMGW3-1	Campylobacterota	0.0345391223175107	WZ_W
AWMGW4-1	Campylobacterota	0.00206164651407894	WZ_W
AWMGW7-2	Campylobacterota	0.00270657380939019	WZ_W
AWMGW8-2	Campylobacterota	0.00225056112097449	WZ_W
AWMGW9-1	Campylobacterota	0.00124028338028592	WZ_W
AWMGZ11-2	Campylobacterota	0.00304163485877531	WZ_W
AWMGZ1-2	Campylobacterota	0.00134271958304678	WZ_W
AWMGZ13-2	Campylobacterota	0.00247090983895484	WZ_W
AWMGZ14-1	Campylobacterota	0.00316561924453488	WZ_W
AWMGZ15-2	Campylobacterota	0.00273836855756409	WZ_W
AWMGZ16-1	Campylobacterota	0.00299584510623904	WZ_W
AWMGZ18-1	Campylobacterota	0.00294037650337269	WZ_W
AWMGZ20-1	Campylobacterota	0.0020219435102146	WZ_W
AWMGZ2-1	Campylobacterota	0.00178231420565525	WZ_W
AWMGZ3-2	Campylobacterota	0.00836574776846355	WZ_W
AWMGZ4-1	Campylobacterota	0.00106725838846973	WZ_W
AWMGZ5-1	Campylobacterota	0.00296201496289985	WZ_W
AWMGZ6-2	Campylobacterota	0.00180314355985363	WZ_W
AWMGZ7-2	Campylobacterota	0.0024175854154629	WZ_W
AWMGZ8-2	Campylobacterota	0.00191111906196374	WZ_W
AWMGZ9-2	Campylobacterota	0.00392303638891397	WZ_W
AMSCB1-2	Cyanobacteria	0.00101574872202114	WZ_W
AMSCB2-1	Cyanobacteria	0.00268366106272201	WZ_W
AMSCB3-2	Cyanobacteria	0.00032805000953614	WZ_W
AMSCB4-1	Cyanobacteria	0.00801424062077087	WZ_W
AMSCB5-2	Cyanobacteria	0.000791483239813499	WZ_W
AMSCH3-1	Cyanobacteria	0.00478459348122654	WZ_XC
AMSCJ1-1	Cyanobacteria	0.00105605879486785	WZ_DC
AMSCJ2-2	Cyanobacteria	0.0268827332242521	WZ_DC
AMSCJ3-1	Cyanobacteria	0.000853846895657487	WZ_DC
AMSCJ5-2	Cyanobacteria	0.000854345097379382	WZ_DC
AMSCK2-1	Cyanobacteria	0.00424293001415419	WZ_XC
AMSCK3-1	Cyanobacteria	0.00402340168766047	WZ_XC
AMSCK4-1	Cyanobacteria	0.00307490952236048	WZ_XC
AMSCL1-1	Cyanobacteria	0.00101677025392168	WZ_W
AMSCL2-1	Cyanobacteria	0.00228466157873347	WZ_W
AMSCL3-1	Cyanobacteria	0.000472465854954053	WZ_W
AMSCL4-1	Cyanobacteria	0.00584121968429747	WZ_W
AMSCL5-2	Cyanobacteria	0.000784562263169251	WZ_W
AMSCO1-1	Cyanobacteria	0.00111008013004901	WZ_DC
AMSCO2-2	Cyanobacteria	0.0290587892497989	WZ_DC
AMSCO3-1	Cyanobacteria	0.000737777725265137	WZ_DC
AMSCO4-1	Cyanobacteria	0.00121562523213907	WZ_DC
AMSCO5-2	Cyanobacteria	0.000765525130534202	WZ_DC
AMSCS5-1	Cyanobacteria	0.000825998484063668	WZ_XC
AMSCS5-2	Cyanobacteria	0.00108866059775427	WZ_XC
AMSCW1-1	Cyanobacteria	0.00106925788015444	WZ_W
AMSCW2-1	Cyanobacteria	0.00652141669126061	WZ_W
AMSCW3-1	Cyanobacteria	0.000488150303573404	WZ_W
AMSCW4-1	Cyanobacteria	0.013910748141123	WZ_W
AMSCW5-2	Cyanobacteria	0.000487970628265814	WZ_W
AMSCZ2-1	Cyanobacteria	0.00554492052570934	WZ_W
AMSCZ3-1	Cyanobacteria	0.00155287778053916	WZ_W
AMSCZ5-2	Cyanobacteria	0.000929981019099716	WZ_W
AMSFB10-1	Cyanobacteria	0.0315374374154284	WZ_W
AMSFB11-1	Cyanobacteria	0.00467162940009491	WZ_W
AMSFB12-1	Cyanobacteria	0.00714723427530344	WZ_W
AMSFB13-2	Cyanobacteria	0.00327090592388129	WZ_W
AMSFB14-1	Cyanobacteria	0.00179147450063872	WZ_W
AMSFB2-1	Cyanobacteria	0.00428547990137335	WZ_W
AMSFB3-1	Cyanobacteria	0.000528165517586442	WZ_W
AMSFB4-1	Cyanobacteria	0.000893478844675208	WZ_W
AMSFB5-1	Cyanobacteria	0.00175617858382461	WZ_W
AMSFB6-1	Cyanobacteria	0.00301256990706513	WZ_W
AMSFB8-1	Cyanobacteria	0.0026416859971138	WZ_W
AMSFB9-2	Cyanobacteria	0.00428207505362133	WZ_W
AMSFH11-1	Cyanobacteria	0.00498260519239542	WZ_XC
AMSFH12-2	Cyanobacteria	0.0118357704874001	WZ_XC
AMSFH13-1	Cyanobacteria	0.00359579860145047	WZ_XC
AMSFH3-2	Cyanobacteria	0.0140996824163509	WZ_XC
AMSFH4-1	Cyanobacteria	0.0036381709950933	WZ_XC
AMSFH5-1	Cyanobacteria	0.00549892859273366	WZ_XC
AMSFH6-1	Cyanobacteria	0.00595281482102884	WZ_XC
AMSFH8-1	Cyanobacteria	0.00239339375966869	WZ_XC
AMSFH9-1	Cyanobacteria	0.00394449466417095	WZ_XC
AMSFJ10-1	Cyanobacteria	0.00271536431489554	WZ_DC
AMSFJ11-1	Cyanobacteria	0.00136002568497851	WZ_DC
AMSFJ12-1	Cyanobacteria	0.0129745731615108	WZ_DC
AMSFJ13-2	Cyanobacteria	0.0292503734017934	WZ_DC
AMSFJ14-1	Cyanobacteria	0.00500371782325225	WZ_DC
AMSFJ2-2	Cyanobacteria	0.000922657130242698	WZ_DC
AMSFJ3-1	Cyanobacteria	0.0229891005171151	WZ_DC
AMSFJ4-1	Cyanobacteria	0.000683656837611584	WZ_DC
AMSFJ5-1	Cyanobacteria	0.0121512299344586	WZ_DC
AMSFJ6-1	Cyanobacteria	0.00709214396801614	WZ_DC
AMSFJ8-1	Cyanobacteria	0.00379684559425107	WZ_DC
AMSFJ9-2	Cyanobacteria	0.00818118179215894	WZ_DC
AMSFK11-1	Cyanobacteria	0.00346516135774068	WZ_XC
AMSFK12-1	Cyanobacteria	0.00696297433980846	WZ_XC
AMSFK13-2	Cyanobacteria	0.00364160073928802	WZ_XC
AMSFK3-2	Cyanobacteria	0.00379889393307849	WZ_XC
AMSFK4-2	Cyanobacteria	0.00323223812352767	WZ_XC
AMSFK7-2	Cyanobacteria	0.00417720227007833	WZ_XC
AMSFK8-1	Cyanobacteria	0.00363931491841074	WZ_XC
AMSFL10-1	Cyanobacteria	0.00241758408896426	WZ_W
AMSFL11-1	Cyanobacteria	0.00289574508588554	WZ_W
AMSFL12-1	Cyanobacteria	0.00132845892870355	WZ_W
AMSFL13-2	Cyanobacteria	0.00289240929762131	WZ_W
AMSFL14-1	Cyanobacteria	0.00115522179105419	WZ_W
AMSFL2-1	Cyanobacteria	0.00170209953148653	WZ_W
AMSFL3-1	Cyanobacteria	0.000380622809472989	WZ_W
AMSFL4-1	Cyanobacteria	0.00121366872904643	WZ_W
AMSFL5-1	Cyanobacteria	0.00153466279465241	WZ_W
AMSFL6-1	Cyanobacteria	0.00130175818462357	WZ_W
AMSFL8-1	Cyanobacteria	0.00246167838313697	WZ_W
AMSFL9-2	Cyanobacteria	0.00456225134596673	WZ_W
AMSFO10-1	Cyanobacteria	0.00327665017263555	WZ_DC
AMSFO11-1	Cyanobacteria	0.00117807103633489	WZ_DC
AMSFO12-1	Cyanobacteria	0.0131778649220502	WZ_DC
AMSFO13-2	Cyanobacteria	0.00221466291632627	WZ_DC
AMSFO14-1	Cyanobacteria	0.00446656794723354	WZ_DC
AMSFO3-2	Cyanobacteria	0.107972762316044	WZ_DC
AMSFO4-1	Cyanobacteria	0.000764470488656359	WZ_DC
AMSFO5-1	Cyanobacteria	0.0123670321779855	WZ_DC
AMSFO6-1	Cyanobacteria	0.00595915122718267	WZ_DC
AMSFO8-1	Cyanobacteria	0.00427944417296855	WZ_DC
AMSFO9-2	Cyanobacteria	0.00640125970903198	WZ_DC
AMSFS10-1	Cyanobacteria	0.0097531474646212	WZ_XC
AMSFS11-1	Cyanobacteria	0.00265708326111788	WZ_XC
AMSFS12-1	Cyanobacteria	0.00394625609278028	WZ_XC
AMSFS13-2	Cyanobacteria	0.00331848250375523	WZ_XC
AMSFS14-1	Cyanobacteria	0.00116679526204541	WZ_XC
AMSFS4-1	Cyanobacteria	0.00134577946807587	WZ_XC
AMSFS5-1	Cyanobacteria	0.00226206840706844	WZ_XC
AMSFS6-1	Cyanobacteria	0.00297044636827642	WZ_XC
AMSFS7-2	Cyanobacteria	0.00299291633007411	WZ_XC
AMSFS8-1	Cyanobacteria	0.00315700946996457	WZ_XC
AMSFS9-2	Cyanobacteria	0.00322472556516165	WZ_XC
AMSFW10-1	Cyanobacteria	0.00646714518279021	WZ_W
AMSFW11-1	Cyanobacteria	0.00333417816750773	WZ_W
AMSFW12-1	Cyanobacteria	0.00271909124097869	WZ_W
AMSFW13-2	Cyanobacteria	0.00257191617408343	WZ_W
AMSFW14-1	Cyanobacteria	0.00100241385116815	WZ_W
AMSFW2-1	Cyanobacteria	0.00152756001074203	WZ_W
AMSFW3-2	Cyanobacteria	0.000407221305640847	WZ_W
AMSFW4-1	Cyanobacteria	0.000621199097182046	WZ_W
AMSFW5-1	Cyanobacteria	0.00167581019585364	WZ_W
AMSFW6-1	Cyanobacteria	0.00213658353093877	WZ_W
AMSFW8-1	Cyanobacteria	0.00238833479217342	WZ_W
AMSFW9-2	Cyanobacteria	0.00176354175261306	WZ_W
AMSFZ10-1	Cyanobacteria	0.022184253537759	WZ_W
AMSFZ11-1	Cyanobacteria	0.0011229966025874	WZ_W
AMSFZ12-1	Cyanobacteria	0.00807413331893075	WZ_W
AMSFZ14-1	Cyanobacteria	0.0023067819287985	WZ_W
AMSFZ2-1	Cyanobacteria	0.0033778584373854	WZ_W
AMSFZ3-1	Cyanobacteria	0.00170636222876576	WZ_W
AMSFZ4-1	Cyanobacteria	0.000471133999960163	WZ_W
AMSFZ5-1	Cyanobacteria	0.00169781316100366	WZ_W
AMSFZ6-1	Cyanobacteria	0.00421223052399106	WZ_W
AMSFZ8-1	Cyanobacteria	0.00166954282305812	WZ_W
AMSFZ9-2	Cyanobacteria	0.00557075613199406	WZ_W
AWMGB10-1	Cyanobacteria	0.000194953910644366	WZ_W
AWMGB11-2	Cyanobacteria	0.000213212213267845	WZ_W
AWMGB12-2	Cyanobacteria	0.000922093170609138	WZ_W
AWMGB1-2	Cyanobacteria	0.00420340538874206	WZ_W
AWMGB13-2	Cyanobacteria	0.00597125606066523	WZ_W
AWMGB20-1	Cyanobacteria	0.00116947872707414	WZ_W
AWMGB21-2	Cyanobacteria	0.000996122368328862	WZ_W
AWMGB2-1	Cyanobacteria	0.00172096991976573	WZ_W
AWMGB3-1	Cyanobacteria	0.00699151171508279	WZ_W
AWMGB4-1	Cyanobacteria	0.00511232939091047	WZ_W
AWMGB5-1	Cyanobacteria	0.000377690198889454	WZ_W
AWMGB8-2	Cyanobacteria	0.00338724103139247	WZ_W
AWMGB9-1	Cyanobacteria	0.000590467651843512	WZ_W
AWMGH10-2	Cyanobacteria	0.00338111670694857	WZ_XC
AWMGH11-2	Cyanobacteria	0.00255208312794498	WZ_XC
AWMGH1-2	Cyanobacteria	0.00251491918186441	WZ_XC
AWMGH13-2	Cyanobacteria	0.00306034929383411	WZ_XC
AWMGH20-1	Cyanobacteria	0.00510894950838976	WZ_XC
AWMGH2-1	Cyanobacteria	0.00307258993680172	WZ_XC
AWMGH3-1	Cyanobacteria	0.00907545240557069	WZ_XC
AWMGH4-1	Cyanobacteria	0.00104090172368759	WZ_XC
AWMGH7-2	Cyanobacteria	0.00443625830183896	WZ_XC
AWMGH8-2	Cyanobacteria	0.00412578169149452	WZ_XC
AWMGH9-2	Cyanobacteria	0.00344148360984024	WZ_XC
AWMGJ10-1	Cyanobacteria	0.00310243895552609	WZ_DC
AWMGJ1-1	Cyanobacteria	0.00291285037887624	WZ_DC
AWMGJ12-2	Cyanobacteria	0.00730717592893922	WZ_DC
AWMGJ13-2	Cyanobacteria	0.0185983803771361	WZ_DC
AWMGJ20-1	Cyanobacteria	0.00845954056141657	WZ_DC
AWMGJ21-2	Cyanobacteria	0.00133116232539553	WZ_DC
AWMGJ2-1	Cyanobacteria	0.0035355912188803	WZ_DC
AWMGJ3-1	Cyanobacteria	0.00108772027656368	WZ_DC
AWMGJ4-1	Cyanobacteria	0.0388016997728942	WZ_DC
AWMGJ5-1	Cyanobacteria	0.00590170376853885	WZ_DC
AWMGJ6-2	Cyanobacteria	0.00314461163025602	WZ_DC
AWMGJ7-2	Cyanobacteria	0.00406950923365351	WZ_DC
AWMGJ8-2	Cyanobacteria	0.000827273186467135	WZ_DC
AWMGJ9-1	Cyanobacteria	0.00266980177120548	WZ_DC
AWMGK10-1	Cyanobacteria	0.00289317464723857	WZ_XC
AWMGK11-2	Cyanobacteria	0.00392143020881078	WZ_XC
AWMGK1-1	Cyanobacteria	0.0046309336727981	WZ_XC
AWMGK12-2	Cyanobacteria	0.0043889945072269	WZ_XC
AWMGK13-2	Cyanobacteria	0.00972046537460484	WZ_XC
AWMGK14-1	Cyanobacteria	0.00289469379667132	WZ_XC
AWMGK15-2	Cyanobacteria	0.00254721280854728	WZ_XC
AWMGK16-1	Cyanobacteria	0.00132724498358911	WZ_XC
AWMGK18-2	Cyanobacteria	0.00439839546304224	WZ_XC
AWMGK19-2	Cyanobacteria	0.00413277921108896	WZ_XC
AWMGK20-1	Cyanobacteria	0.00425029457999491	WZ_XC
AWMGK21-2	Cyanobacteria	0.00274349574871712	WZ_XC
AWMGK2-1	Cyanobacteria	0.00334042221460487	WZ_XC
AWMGK3-1	Cyanobacteria	0.00592610433991148	WZ_XC
AWMGK4-1	Cyanobacteria	0.00351588985194743	WZ_XC
AWMGK5-1	Cyanobacteria	0.00288896149690183	WZ_XC
AWMGK6-2	Cyanobacteria	0.00478119324565389	WZ_XC
AWMGK7-2	Cyanobacteria	0.00335519710370807	WZ_XC
AWMGK8-2	Cyanobacteria	0.00294645171625832	WZ_XC
AWMGK9-2	Cyanobacteria	0.010803703386479	WZ_XC
AWMGL10-1	Cyanobacteria	0.000367163974948986	WZ_W
AWMGL11-2	Cyanobacteria	0.000498493622183033	WZ_W
AWMGL1-1	Cyanobacteria	0.012603824719697	WZ_W
AWMGL12-2	Cyanobacteria	0.000747232288519439	WZ_W
AWMGL13-2	Cyanobacteria	0.00593024884851646	WZ_W
AWMGL20-1	Cyanobacteria	0.00176271541305753	WZ_W
AWMGL21-2	Cyanobacteria	0.000411808882806969	WZ_W
AWMGL2-2	Cyanobacteria	0.00138043471340131	WZ_W
